time_rel,quantity,method,corner,loss_mean,loss_std,loss_median,loss_p95,n_traj
1.8,CornerVorticityAbsL2Loss,FNO,BL,0.001432272419333458,0.0008517412343130637,0.0011233610566705465,0.0032767787575721736,30
1.9000000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0014713327730229745,0.0008678797956142633,0.001194512180518359,0.0034670446882955723,30
2.0,CornerVorticityAbsL2Loss,FNO,BL,0.0014900961522168168,0.0008834931492828726,0.0011714936117641628,0.003482684027403593,30
2.1,CornerVorticityAbsL2Loss,FNO,BL,0.0014797489333432169,0.0008491479635716206,0.0011590439244173467,0.003286977543029934,30
2.2,CornerVorticityAbsL2Loss,FNO,BL,0.0014976563611223052,0.0008231480621398686,0.001171786047052592,0.0031361144152469923,30
2.3000000000000003,CornerVorticityAbsL2Loss,FNO,BL,0.0015090382211686423,0.0008172870472238278,0.001216112810652703,0.0030071360990405077,30
2.4000000000000004,CornerVorticityAbsL2Loss,FNO,BL,0.0015160339360591024,0.0007993603314396986,0.0012230309657752514,0.002876024809665978,30
2.5,CornerVorticityAbsL2Loss,FNO,BL,0.0015280370115457723,0.0007662445762609079,0.0012545189238153398,0.002833524148445576,30
2.6,CornerVorticityAbsL2Loss,FNO,BL,0.0015427772130351513,0.000757137002519472,0.0013331439113244414,0.0027941039646975693,30
2.7,CornerVorticityAbsL2Loss,FNO,BL,0.0015647911292035132,0.000758893363408789,0.001350424368865788,0.0028503825888037677,30
2.8000000000000003,CornerVorticityAbsL2Loss,FNO,BL,0.0015805733196126918,0.0007649246391029413,0.0014035478816367686,0.0030243638204410666,30
2.9000000000000004,CornerVorticityAbsL2Loss,FNO,BL,0.0016394752291186401,0.0007872596251826291,0.0014536312082782388,0.0032944073202088465,30
3.0,CornerVorticityAbsL2Loss,FNO,BL,0.0016677645791787655,0.0008140330550639569,0.0014529962209053338,0.0034834140795283,30
3.1,CornerVorticityAbsL2Loss,FNO,BL,0.001681624399498105,0.0008407406552549767,0.0014874009066261351,0.003496367635671048,30
3.2,CornerVorticityAbsL2Loss,FNO,BL,0.001687542238505557,0.0008878188226147679,0.0013950536376796663,0.0035381949390284714,30
3.3000000000000003,CornerVorticityAbsL2Loss,FNO,BL,0.0017068340190841507,0.0009496175271959732,0.0014103853609412909,0.0036694681621156633,30
3.4000000000000004,CornerVorticityAbsL2Loss,FNO,BL,0.0017278302577324212,0.0009982344998088087,0.0013896041782572865,0.003881888056639581,30
3.5,CornerVorticityAbsL2Loss,FNO,BL,0.0017252463342932363,0.0010248700204891353,0.0013691408094018698,0.004011190892197191,30
3.6,CornerVorticityAbsL2Loss,FNO,BL,0.0017099523664607355,0.0009972208814230347,0.0013390135136432946,0.003909221233334392,30
3.7,CornerVorticityAbsL2Loss,FNO,BL,0.001699200813891366,0.0009695230425640889,0.0014171787770465016,0.003792783606331795,30
3.8000000000000003,CornerVorticityAbsL2Loss,FNO,BL,0.0016831823547060292,0.0009486168694106602,0.0014284768258221447,0.003635021403897554,30
3.9000000000000004,CornerVorticityAbsL2Loss,FNO,BL,0.0016849095118232071,0.0009419430022625431,0.0014276877627708018,0.003558230656199157,30
4.0,CornerVorticityAbsL2Loss,FNO,BL,0.0016989346593618393,0.0009468973854794958,0.0014373240410350263,0.0034937705495394758,30
4.1000000000000005,CornerVorticityAbsL2Loss,FNO,BL,0.0017007070360705256,0.0009830869621915111,0.0013335826224647462,0.0033993529388681035,30
4.2,CornerVorticityAbsL2Loss,FNO,BL,0.0017088797001633793,0.0010080078160240667,0.0013709859922528267,0.003455331793520597,30
4.3,CornerVorticityAbsL2Loss,FNO,BL,0.0017257640739747635,0.0010216380040771215,0.0013974716421216726,0.003535767202265558,30
4.4,CornerVorticityAbsL2Loss,FNO,BL,0.0017432771215680986,0.001036098168452738,0.0014169237110763788,0.0036058390047401154,30
4.5,CornerVorticityAbsL2Loss,FNO,BL,0.0017680361866950988,0.0010384476533898456,0.0014168077614158392,0.0037471716292202424,30
4.6000000000000005,CornerVorticityAbsL2Loss,FNO,BL,0.0017867867563230297,0.001055869206120895,0.0014009728911332786,0.00401842663995921,30
4.7,CornerVorticityAbsL2Loss,FNO,BL,0.0018039517570286989,0.001099540914484087,0.0014608524506911635,0.003901230799965555,30
4.800000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.001815199312598755,0.001135276969045005,0.0015170189435593784,0.00374679842498153,30
4.9,CornerVorticityAbsL2Loss,FNO,BL,0.0018097304816668232,0.0011632165692195139,0.0015619807527400553,0.0036317654536105657,30
5.0,CornerVorticityAbsL2Loss,FNO,BL,0.0017956073531725754,0.001160735861594671,0.0015583141357637942,0.0034938979079015527,30
5.1000000000000005,CornerVorticityAbsL2Loss,FNO,BL,0.001793486411528041,0.001134657312818905,0.0015226352261379361,0.003390907857101409,30
5.2,CornerVorticityAbsL2Loss,FNO,BL,0.0017925219358100246,0.0010768324709781243,0.0015176151064224541,0.003247480886057018,30
5.300000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.001796944992383942,0.0010033952125696908,0.0016001228359527886,0.0030422977986745534,30
5.4,CornerVorticityAbsL2Loss,FNO,BL,0.001810154743725434,0.0009568570747477268,0.0016637328080832958,0.002928670914843678,30
5.5,CornerVorticityAbsL2Loss,FNO,BL,0.0018212385689063619,0.000925232443272106,0.0016730169299989939,0.002916626655496657,30
5.6000000000000005,CornerVorticityAbsL2Loss,FNO,BL,0.0018264510804632057,0.0009030030863192038,0.0016921828500926495,0.0029149384004995226,30
5.7,CornerVorticityAbsL2Loss,FNO,BL,0.0018438260342615346,0.0009017938866980977,0.0017125909798778594,0.003105911670718342,30
5.800000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0018779840863620242,0.0008999704378042507,0.001749797782395035,0.003340393770486116,30
5.9,CornerVorticityAbsL2Loss,FNO,BL,0.001894416700815782,0.0009052405952813446,0.0017898108344525099,0.003520114696584641,30
6.0,CornerVorticityAbsL2Loss,FNO,BL,0.0018901052419096232,0.0008886096219288197,0.0017348191468045115,0.0035330984625034025,30
6.1000000000000005,CornerVorticityAbsL2Loss,FNO,BL,0.0018692928366363048,0.0008514290960919322,0.001695352781098336,0.0034975203801877785,30
6.2,CornerVorticityAbsL2Loss,FNO,BL,0.0018435234650193402,0.0008197544109070445,0.0016887771780602634,0.0035239052493125185,30
6.300000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0018490930495318025,0.0008172904015692143,0.001717208418995142,0.0034980831667780865,30
6.4,CornerVorticityAbsL2Loss,FNO,BL,0.0018570236105006188,0.0008619108018413328,0.0016916096210479736,0.0036630622809752816,30
6.5,CornerVorticityAbsL2Loss,FNO,BL,0.001891755498945713,0.000922981373130573,0.001625172677449882,0.003989252017345278,30
6.6000000000000005,CornerVorticityAbsL2Loss,FNO,BL,0.0019136142179680367,0.000996679992994091,0.0015992107801139355,0.0041993757011368855,30
6.7,CornerVorticityAbsL2Loss,FNO,BL,0.0019397130080809196,0.0010776999670331592,0.0015828065224923193,0.004288565856404601,30
6.800000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.001967370205481226,0.0011518678090038984,0.0015504547045566142,0.004396893642842768,30
6.9,CornerVorticityAbsL2Loss,FNO,BL,0.002002940425882116,0.0011993608842568483,0.00157493248116225,0.004539307509548961,30
7.0,CornerVorticityAbsL2Loss,FNO,BL,0.00201542743598111,0.0012136684867400226,0.001551321242004633,0.004641438648104667,30
7.1000000000000005,CornerVorticityAbsL2Loss,FNO,BL,0.002020793726357321,0.0012155402694077912,0.0016079047927632928,0.0046764184953644854,30
7.2,CornerVorticityAbsL2Loss,FNO,BL,0.002037503197789192,0.0012265301201571362,0.0016104133683256805,0.0047313066199421855,30
7.300000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0020504947926383464,0.0012206131563590775,0.0015754149062559009,0.004710011673159893,30
7.4,CornerVorticityAbsL2Loss,FNO,BL,0.0020650031142092,0.0012214862671571273,0.0016135363257490098,0.0046889110002666665,30
7.5,CornerVorticityAbsL2Loss,FNO,BL,0.002066704366977016,0.0012261792662023512,0.001619228394702077,0.004652687732595945,30
7.6000000000000005,CornerVorticityAbsL2Loss,FNO,BL,0.0020711818186100574,0.001222456863266192,0.0016594736953265965,0.0046516065020114124,30
7.7,CornerVorticityAbsL2Loss,FNO,BL,0.002072542125824839,0.0012059906906732635,0.0016616526409052312,0.004504630272276694,30
7.800000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0020497619775899996,0.0011763837524476504,0.001653175102546811,0.004295300028752531,30
7.9,CornerVorticityAbsL2Loss,FNO,BL,0.002044963751298686,0.0011777349607914754,0.0016504254890605807,0.0041619528667069935,30
8.0,CornerVorticityAbsL2Loss,FNO,BL,0.002055505831958726,0.001174909136245869,0.0016988171264529228,0.004058447747956959,30
8.1,CornerVorticityAbsL2Loss,FNO,BL,0.0020710745360702277,0.0011764044051641174,0.001650212041568011,0.003938900190405546,30
8.200000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002092570636887103,0.0011785062432277669,0.0016863195924088359,0.0038962940103374416,30
8.3,CornerVorticityAbsL2Loss,FNO,BL,0.0020868389401584864,0.0011767631999876009,0.0017283476190641522,0.0037953484104946253,30
8.4,CornerVorticityAbsL2Loss,FNO,BL,0.0020783650300775967,0.001177758195431381,0.00179106998257339,0.0037760933279059818,30
8.5,CornerVorticityAbsL2Loss,FNO,BL,0.0020836836910651376,0.0011930016623756205,0.0017812413279898465,0.0038732920540496692,30
8.6,CornerVorticityAbsL2Loss,FNO,BL,0.0020848749147262422,0.0012052388364159315,0.0017078493838198483,0.0040388735942542536,30
8.700000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002087437423566977,0.0012082673982187824,0.0016813435941003263,0.004086834774352607,30
8.8,CornerVorticityAbsL2Loss,FNO,BL,0.0020794702771430216,0.0011963746506187972,0.0017117768293246627,0.0040671309921890475,30
8.9,CornerVorticityAbsL2Loss,FNO,BL,0.002063649788033217,0.0011739077690762901,0.00174717913614586,0.004069237702060489,30
9.0,CornerVorticityAbsL2Loss,FNO,BL,0.002043175728370746,0.001140573406765048,0.0017058882513083518,0.004029964038636533,30
9.1,CornerVorticityAbsL2Loss,FNO,BL,0.00203410282653446,0.0011178580962804142,0.001672738406341523,0.003975265054032205,30
9.200000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002019642813441654,0.0010993981151851007,0.0016973854508250952,0.0038641785853542375,30
9.3,CornerVorticityAbsL2Loss,FNO,BL,0.0020134716139485437,0.0010790956353908408,0.0017683913465589285,0.003779786138329654,30
9.4,CornerVorticityAbsL2Loss,FNO,BL,0.002004662879820292,0.001055017779406889,0.00176055176416412,0.0036597180645912874,30
9.5,CornerVorticityAbsL2Loss,FNO,BL,0.002004288416355848,0.0010530005085055648,0.00171862100251019,0.0035729099065065374,30
9.600000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002016151467493425,0.001054402411963063,0.0017586357425898314,0.00357605539029464,30
9.700000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0020269980615315337,0.001064716886196186,0.0017157893744297326,0.0036541874404065295,30
9.8,CornerVorticityAbsL2Loss,FNO,BL,0.002049338511036088,0.0010900783447494347,0.001715594669803977,0.0038302690489217615,30
9.9,CornerVorticityAbsL2Loss,FNO,BL,0.0020601818900710593,0.0011336669184935806,0.001764899119734764,0.004043186979833987,30
10.0,CornerVorticityAbsL2Loss,FNO,BL,0.0020814414834603666,0.0011901196164337585,0.0017602192820049822,0.004271660326048728,30
10.100000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0021114870343202103,0.0012757653567508484,0.0017316029989160597,0.004544055636506522,30
10.200000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0021520760104370615,0.001343069740040418,0.0017809136770665646,0.0046714196447282955,30
10.3,CornerVorticityAbsL2Loss,FNO,BL,0.0021843564910038063,0.0013877506522483752,0.001800714060664177,0.004721324681304387,30
10.4,CornerVorticityAbsL2Loss,FNO,BL,0.002208058530231938,0.0013998371729805825,0.001870035717729479,0.004641484445892266,30
10.5,CornerVorticityAbsL2Loss,FNO,BL,0.0022001190576702357,0.0014049750503000316,0.0019090357818640769,0.004523854481521986,30
10.600000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0021911446781208116,0.0014109494780364595,0.0018998448504135013,0.004350437724497162,30
10.700000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0022116405404328057,0.0013850655405959144,0.0018692019511945546,0.004191232926677908,30
10.8,CornerVorticityAbsL2Loss,FNO,BL,0.002211072895443067,0.0013446520382167395,0.001875859743449837,0.004057174269109961,30
10.9,CornerVorticityAbsL2Loss,FNO,BL,0.0022216278419364245,0.0012955292493119876,0.0019944394007325172,0.003988076269160954,30
11.0,CornerVorticityAbsL2Loss,FNO,BL,0.0022318771205997717,0.0012432478314420765,0.002036770456470549,0.0038344647851772597,30
11.100000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0022448341672619185,0.0012117258318189953,0.002090920344926417,0.0038765387493185696,30
11.200000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0022407561482395977,0.0011703598870556955,0.002101350633893162,0.003969112911727279,30
11.3,CornerVorticityAbsL2Loss,FNO,BL,0.0022137209152181944,0.0011208740321813422,0.002053628151770681,0.0038816074258647857,30
11.4,CornerVorticityAbsL2Loss,FNO,BL,0.0021858208909785997,0.001068155289005887,0.002013431047089398,0.0038939378806389867,30
11.5,CornerVorticityAbsL2Loss,FNO,BL,0.002160539827309549,0.0010322225249938162,0.0020987760508432984,0.003892098309006542,30
11.600000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0021481774708566564,0.0010213075516599295,0.0021781751420348883,0.003872971655800938,30
11.700000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0021438134019263087,0.0010282820652891946,0.0022868674714118242,0.003959553630556911,30
11.8,CornerVorticityAbsL2Loss,FNO,BL,0.0021342140932877856,0.0010190637684655097,0.0022818929282948375,0.003973767056595533,30
11.9,CornerVorticityAbsL2Loss,FNO,BL,0.0021527577579642334,0.000995123648922675,0.002261472982354462,0.003989133099094033,30
12.0,CornerVorticityAbsL2Loss,FNO,BL,0.0021523414684149127,0.0009878850442058575,0.0021440796554088593,0.003959745680913329,30
12.100000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0021585427729102474,0.0009796703766791924,0.002061955281533301,0.003834904008544981,30
12.200000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0021693215142780295,0.0009827782915916316,0.002073297859169543,0.003801646525971591,30
12.3,CornerVorticityAbsL2Loss,FNO,BL,0.0021981900247434777,0.0010274621259558135,0.0021235428284853697,0.0039447647985070946,30
12.4,CornerVorticityAbsL2Loss,FNO,BL,0.0022328075137920678,0.0010702292704261548,0.0021147633669897914,0.003982605645433068,30
12.5,CornerVorticityAbsL2Loss,FNO,BL,0.00227226500865072,0.0011102342880561738,0.0021099239820614457,0.003941805951762944,30
12.600000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002310101385228336,0.0011606170653311845,0.0021062770392745733,0.004075734911020844,30
12.700000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002323854629260798,0.0012252264496149868,0.0020785267697647214,0.004312687995843587,30
12.8,CornerVorticityAbsL2Loss,FNO,BL,0.0023148533189669253,0.0012778319333220153,0.0020254425471648574,0.0044288493925705545,30
12.9,CornerVorticityAbsL2Loss,FNO,BL,0.002335557624852906,0.001330211148855819,0.002026961767114699,0.004533072258345782,30
13.0,CornerVorticityAbsL2Loss,FNO,BL,0.002332621153133611,0.0013762349652523308,0.0020390100544318557,0.004611039743758737,30
13.100000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0023405152411820986,0.0013838055802434706,0.0020379734924063087,0.004709645570255813,30
13.200000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0023547412478365005,0.0014005692515588312,0.0020200341241434216,0.004890746367163952,30
13.3,CornerVorticityAbsL2Loss,FNO,BL,0.002372493783089643,0.0013937214336845033,0.0019773701205849648,0.004957528901286418,30
13.4,CornerVorticityAbsL2Loss,FNO,BL,0.0023815894324798136,0.0013885841898184622,0.0019236388034187257,0.004917385650333012,30
13.5,CornerVorticityAbsL2Loss,FNO,BL,0.002403085158827404,0.0013743343150197994,0.0019231854821555316,0.004815445758868004,30
13.600000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.00242297660248975,0.0013670238365416293,0.0019559829961508512,0.004798033018596466,30
13.700000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0024423192565639815,0.0013694124425451379,0.0019207110744901001,0.0048621695488691285,30
13.8,CornerVorticityAbsL2Loss,FNO,BL,0.0024623569760782024,0.001382571841328211,0.0020207338966429234,0.005027154181152578,30
13.9,CornerVorticityAbsL2Loss,FNO,BL,0.0024924970387170714,0.0014353284068364207,0.002086571999825537,0.0053542816778644866,30
14.0,CornerVorticityAbsL2Loss,FNO,BL,0.0025037844005661707,0.0015145832982641258,0.0019510468118824065,0.005709198839031154,30
14.100000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0025049203308299185,0.0015683950751895883,0.0018496880074962974,0.00598355487454682,30
14.200000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002495274917843441,0.00159524956939074,0.0018383958376944065,0.005959466774947936,30
14.3,CornerVorticityAbsL2Loss,FNO,BL,0.0024704618107837936,0.0016036186838649317,0.001764353597536683,0.0058949948521330895,30
14.4,CornerVorticityAbsL2Loss,FNO,BL,0.0024495912444156905,0.001581203469702665,0.0017251843237318099,0.005858938116580242,30
14.5,CornerVorticityAbsL2Loss,FNO,BL,0.0024286078793617585,0.0015479009044869524,0.0016495027230121195,0.0058551359921693745,30
14.600000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.0024100725810664394,0.001497555617807379,0.0016587834688834846,0.005748711386695499,30
14.700000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002396578535748025,0.001446235681225682,0.0017795201856642962,0.005604787683114404,30
14.8,CornerVorticityAbsL2Loss,FNO,BL,0.0023982818238437176,0.0014232207526162174,0.001827974570915103,0.0055594227509573055,30
14.9,CornerVorticityAbsL2Loss,FNO,BL,0.0023978640092536807,0.0014303097571985582,0.0018168343231081963,0.0055195315275341226,30
15.0,CornerVorticityAbsL2Loss,FNO,BL,0.002421469093921284,0.0014622197013964627,0.0017783656367100775,0.005504813627339894,30
15.100000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002426215292265018,0.0014803912972028255,0.001737570040859282,0.005399764096364374,30
15.200000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002436713594943285,0.0014929193332597465,0.0017857314669527113,0.005291083315387364,30
15.3,CornerVorticityAbsL2Loss,FNO,BL,0.0024633196570600074,0.0014856190718716892,0.0018505300977267325,0.005302806338295338,30
15.4,CornerVorticityAbsL2Loss,FNO,BL,0.0024698412472692628,0.0014424697875539245,0.0019022664637304842,0.005197760672308502,30
15.5,CornerVorticityAbsL2Loss,FNO,BL,0.002480855087439219,0.0013731084533120331,0.0020153489895164967,0.0049910495756193985,30
15.600000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002482770949912568,0.0013286955265809726,0.002020444953814149,0.004718701122328637,30
15.700000000000001,CornerVorticityAbsL2Loss,FNO,BL,0.002476930882160862,0.0013099008210682695,0.0020751917036250234,0.004494241182692348,30
15.8,CornerVorticityAbsL2Loss,FNO,BL,0.0024661225460780164,0.0012973813564448435,0.0021420642733573914,0.004323040321469306,30
15.9,CornerVorticityAbsL2Loss,FNO,BL,0.0024752535508014263,0.0013240348020987158,0.0021336012287065387,0.0041633397573605175,30
16.0,CornerVorticityAbsL2Loss,FNO,BL,0.0025002728099934755,0.0013825576869565094,0.002047358429990709,0.004260751581750809,30
16.1,CornerVorticityAbsL2Loss,FNO,BL,0.0025232115450004736,0.0014306660270840682,0.002110433764755726,0.004334599967114625,30
16.2,CornerVorticityAbsL2Loss,FNO,BL,0.0025524697732180355,0.0014668459433493288,0.0022072044666856527,0.0042832234175875766,30
16.3,CornerVorticityAbsL2Loss,FNO,BL,0.002549765713047236,0.0015021418183982296,0.0022425276692956686,0.004088405380025505,30
16.400000000000002,CornerVorticityAbsL2Loss,FNO,BL,0.002543735240275661,0.0015078081483480444,0.0022390757221728563,0.004029027034994213,30
16.5,CornerVorticityAbsL2Loss,FNO,BL,0.0025345584843307735,0.0014908317580245303,0.002247798489406705,0.004036557429935782,30
16.6,CornerVorticityAbsL2Loss,FNO,BL,0.0025373376401451727,0.0014918945579554305,0.002215258893556893,0.0040478580165654405,30
16.7,CornerVorticityAbsL2Loss,FNO,BL,0.0025298423250205817,0.0014833009214133745,0.0020937039516866207,0.0040242081508040425,30
16.8,CornerVorticityAbsL2Loss,FNO,BL,0.0025386917443635565,0.001453191053304362,0.002115091076120734,0.004156282031908631,30
16.900000000000002,CornerVorticityAbsL2Loss,FNO,BL,0.0025414971479525168,0.001412476616804474,0.0021076130215078592,0.004222271661274135,30
17.0,CornerVorticityAbsL2Loss,FNO,BL,0.002526131214108318,0.0013630759969405798,0.002109263907186687,0.004221486556343734,30
17.1,CornerVorticityAbsL2Loss,FNO,BL,0.002523640857543796,0.0013284481671168023,0.0021318565122783184,0.004279564786702394,30
17.2,CornerVorticityAbsL2Loss,FNO,BL,0.0025231812808973095,0.001292454669444215,0.0021482021547853947,0.004270591074600815,30
17.3,CornerVorticityAbsL2Loss,FNO,BL,0.00253081643798699,0.0012571156121304844,0.002191743114963174,0.004302782542072235,30
17.400000000000002,CornerVorticityAbsL2Loss,FNO,BL,0.0025478272310768563,0.0012617678917638466,0.002275233273394406,0.0045176339102908965,30
17.5,CornerVorticityAbsL2Loss,FNO,BL,0.002547764522023499,0.0012653917230570054,0.002242647111415863,0.00465394917409867,30
17.6,CornerVorticityAbsL2Loss,FNO,BL,0.0025477488641627135,0.0012745001114717125,0.002155959839001298,0.004813376255333422,30
17.7,CornerVorticityAbsL2Loss,FNO,BL,0.0025185689834567406,0.0012844442355519265,0.0020820306381210685,0.004768594540655612,30
17.8,CornerVorticityAbsL2Loss,FNO,BL,0.002516521808380882,0.0012985314887370126,0.001941779104527086,0.004649249836802483,30
17.900000000000002,CornerVorticityAbsL2Loss,FNO,BL,0.0025355167648134134,0.001342148535183459,0.0018547560321167111,0.0048541677417233585,30
18.0,CornerVorticityAbsL2Loss,FNO,BL,0.002543321585593124,0.0013916601083261671,0.0018725416157394648,0.0050009294180199506,30
18.1,CornerVorticityAbsL2Loss,FNO,BL,0.0025512503886905807,0.0014281869655358504,0.001882266951724887,0.0050570353167131545,30
18.2,CornerVorticityAbsL2Loss,FNO,BL,0.0025521983043290675,0.0014556279538044882,0.0018560736789368093,0.0049844160443171855,30
18.3,CornerVorticityAbsL2Loss,FNO,BL,0.0025478966262501975,0.0014779711317996868,0.0019177143112756312,0.00489835008047521,30
18.400000000000002,CornerVorticityAbsL2Loss,FNO,BL,0.0025474761690323553,0.0015069388464996245,0.0019981343066319823,0.004876204696483909,30
18.5,CornerVorticityAbsL2Loss,FNO,BL,0.0025629356891537706,0.0015494045332757225,0.0020843998063355684,0.0049083419376984225,30
18.6,CornerVorticityAbsL2Loss,FNO,BL,0.0025907283066771924,0.0015786463977102603,0.002111972775310278,0.004885169840417801,30
18.7,CornerVorticityAbsL2Loss,FNO,BL,0.0026194681723912556,0.001611965838385275,0.0020863182144239545,0.004895497555844484,30
18.8,CornerVorticityAbsL2Loss,FNO,BL,0.0026354702888056634,0.0016426847272710526,0.0020488582085818052,0.005018205125816164,30
18.900000000000002,CornerVorticityAbsL2Loss,FNO,BL,0.002662122684220473,0.0016527753641358705,0.0020778445759788156,0.005153292743489145,30
19.0,CornerVorticityAbsL2Loss,FNO,BL,0.002680107462219894,0.0016419720830128542,0.002093588002026081,0.005204631900414823,30
19.1,CornerVorticityAbsL2Loss,FNO,BL,0.0026907631700548032,0.001619809244325491,0.0020936632063239813,0.005161567823961375,30
19.200000000000003,CornerVorticityAbsL2Loss,FNO,BL,0.0026715672691352667,0.0015880608439150245,0.002121841418556869,0.005084163625724612,30
19.3,CornerVorticityAbsL2Loss,FNO,BL,0.0026616676322494945,0.0015524743145378566,0.00208641542121768,0.004979783156886695,30
19.400000000000002,CornerVorticityAbsL2Loss,FNO,BL,0.0026361022726632656,0.0015265449385135077,0.0020713353296741843,0.00490214165765792,30
19.5,CornerVorticityAbsL2Loss,FNO,BL,0.0026519820016498367,0.001504407563674537,0.002157553331926465,0.00487520343158394,30
19.6,CornerVorticityAbsL2Loss,FNO,BL,0.0026620843486549954,0.0014991845050060387,0.002172249834984541,0.004895252455025911,30
19.700000000000003,CornerVorticityAbsL2Loss,FNO,BL,0.0026374308004354437,0.00148732459372547,0.0021730741718783975,0.004762749979272484,30
19.8,CornerVorticityAbsL2Loss,FNO,BL,0.002640857209917158,0.0015202494818618091,0.0022509932750836015,0.0049409454688429805,30
19.900000000000002,CornerVorticityAbsL2Loss,FNO,BL,0.0026525284551704924,0.0015540824413329487,0.002295107929967344,0.005266421847045418,30
20.0,CornerVorticityAbsL2Loss,FNO,BL,0.002685750434951236,0.0015992215711836328,0.0023010887671262026,0.005724565405398602,30
20.1,CornerVorticityAbsL2Loss,FNO,BL,0.00272809152957052,0.0016755261363247864,0.0023662825115025043,0.0063514336012303755,30
