time_rel,quantity,method,corner,value_mean,value_std,n_traj
5.800000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16249320432543754,0.05036241481728764,30
5.9,CornerVorticityReferenceL2Norm,ref,BL,0.16258412276705106,0.05052305256464916,30
6.0,CornerVorticityReferenceL2Norm,ref,BL,0.16266782060265542,0.05064610552325518,30
6.1000000000000005,CornerVorticityReferenceL2Norm,ref,BL,0.16274124383926392,0.050724952108245625,30
6.2,CornerVorticityReferenceL2Norm,ref,BL,0.1627987119058768,0.05076839504614776,30
6.300000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16283100619912147,0.05079192271243381,30
6.4,CornerVorticityReferenceL2Norm,ref,BL,0.16282918378710748,0.050806019899649696,30
6.5,CornerVorticityReferenceL2Norm,ref,BL,0.16279081180691718,0.050807915878105965,30
6.6000000000000005,CornerVorticityReferenceL2Norm,ref,BL,0.16272290324171385,0.05078260976072022,30
6.7,CornerVorticityReferenceL2Norm,ref,BL,0.1626382663846016,0.05071312063067436,30
6.800000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.1625488283733527,0.05059240912511314,30
6.9,CornerVorticityReferenceL2Norm,ref,BL,0.1624608278274536,0.05042949503599713,30
7.0,CornerVorticityReferenceL2Norm,ref,BL,0.16237371464570363,0.050247185356957456,30
7.1000000000000005,CornerVorticityReferenceL2Norm,ref,BL,0.16228351816534997,0.05007196149007655,30
7.2,CornerVorticityReferenceL2Norm,ref,BL,0.16218881482879322,0.04992057619154548,30
7.300000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16209412962198258,0.04979325557108337,30
7.4,CornerVorticityReferenceL2Norm,ref,BL,0.16200791969895362,0.04967812950899974,30
7.5,CornerVorticityReferenceL2Norm,ref,BL,0.16193758994340895,0.049562067075381015,30
7.6000000000000005,CornerVorticityReferenceL2Norm,ref,BL,0.16188477575778962,0.04944016825111591,30
7.7,CornerVorticityReferenceL2Norm,ref,BL,0.16184325913588207,0.04931898797938684,30
7.800000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16180159499247868,0.04921179753171061,30
7.9,CornerVorticityReferenceL2Norm,ref,BL,0.16174914638201396,0.049129108331497647,30
8.0,CornerVorticityReferenceL2Norm,ref,BL,0.16168128276864688,0.04907139416088096,30
8.1,CornerVorticityReferenceL2Norm,ref,BL,0.16160159707069396,0.04902892728302509,30
8.200000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.1615209996700287,0.048988710028742694,30
8.3,CornerVorticityReferenceL2Norm,ref,BL,0.1614532691737016,0.04894382743745939,30
8.4,CornerVorticityReferenceL2Norm,ref,BL,0.16140876486897468,0.048897510477741914,30
8.5,CornerVorticityReferenceL2Norm,ref,BL,0.1613905683159828,0.04885843263379946,30
8.6,CornerVorticityReferenceL2Norm,ref,BL,0.1613949455320835,0.048832896394339034,30
8.700000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16141443277398745,0.048820869011029396,30
8.8,CornerVorticityReferenceL2Norm,ref,BL,0.1614420086145401,0.04881799895778585,30
8.9,CornerVorticityReferenceL2Norm,ref,BL,0.16147507677475612,0.04882168914382688,30
9.0,CornerVorticityReferenceL2Norm,ref,BL,0.1615169790883859,0.048837033098234346,30
9.1,CornerVorticityReferenceL2Norm,ref,BL,0.16157460858424505,0.0488766078547906,30
9.200000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16165368830164273,0.04895232929130404,30
9.3,CornerVorticityReferenceL2Norm,ref,BL,0.1617548167705536,0.04906502427592986,30
9.4,CornerVorticityReferenceL2Norm,ref,BL,0.16187185645103455,0.049199521963463645,30
9.5,CornerVorticityReferenceL2Norm,ref,BL,0.16199271952112515,0.04932907610753837,30
9.600000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16210254828135173,0.04942725100374457,30
9.700000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16218849395712218,0.04948109575036498,30
9.8,CornerVorticityReferenceL2Norm,ref,BL,0.16224428961674373,0.049498113705544244,30
9.9,CornerVorticityReferenceL2Norm,ref,BL,0.1622738058368365,0.049502643599740784,30
10.0,CornerVorticityReferenceL2Norm,ref,BL,0.16229249065121015,0.04952357701065753,30
10.100000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16232337281107903,0.049580790007307834,30
10.200000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16238648568590483,0.04967788066878399,30
10.3,CornerVorticityReferenceL2Norm,ref,BL,0.16248743658264478,0.04980313375271246,30
10.4,CornerVorticityReferenceL2Norm,ref,BL,0.162613645195961,0.04993634761141663,30
10.5,CornerVorticityReferenceL2Norm,ref,BL,0.16274070491393408,0.05005748647689913,30
10.600000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.1628445528447628,0.05015315286456836,30
10.700000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16291329016288122,0.050217854785647775,30
10.8,CornerVorticityReferenceL2Norm,ref,BL,0.16295208111405374,0.05025116810793116,30
10.9,CornerVorticityReferenceL2Norm,ref,BL,0.16297760506470998,0.05025501384716812,30
11.0,CornerVorticityReferenceL2Norm,ref,BL,0.16300539125998814,0.050233344985084576,30
11.100000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16303823962807656,0.050192710552709574,30
11.200000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.163063658028841,0.05014012795158099,30
11.3,CornerVorticityReferenceL2Norm,ref,BL,0.16306247139970462,0.05007880397521705,30
11.4,CornerVorticityReferenceL2Norm,ref,BL,0.16302278538544973,0.05000691698699276,30
11.5,CornerVorticityReferenceL2Norm,ref,BL,0.1629492218295733,0.049922369879026054,30
11.600000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16286059617996215,0.04982855536925896,30
11.700000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16277775466442107,0.049735317280716194,30
11.8,CornerVorticityReferenceL2Norm,ref,BL,0.16271063635746638,0.04965491460171914,30
11.9,CornerVorticityReferenceL2Norm,ref,BL,0.16265384281675022,0.04959557875943214,30
12.0,CornerVorticityReferenceL2Norm,ref,BL,0.16259325171510378,0.04955589292515294,30
12.100000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16251809547344845,0.04952460636613788,30
12.200000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.1624298463265101,0.049487792047684914,30
12.3,CornerVorticityReferenceL2Norm,ref,BL,0.16234265665213268,0.04943889661354223,30
12.4,CornerVorticityReferenceL2Norm,ref,BL,0.1622761718928814,0.04938504828826167,30
12.5,CornerVorticityReferenceL2Norm,ref,BL,0.16224560340245564,0.049346068178466186,30
12.600000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16225523749987283,0.049346095245871635,30
12.700000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16229815607269604,0.04940056023737142,30
12.8,CornerVorticityReferenceL2Norm,ref,BL,0.1623602293431759,0.049505632494766985,30
12.9,CornerVorticityReferenceL2Norm,ref,BL,0.1624252366522948,0.0496377163281652,30
13.0,CornerVorticityReferenceL2Norm,ref,BL,0.16247938002149265,0.049764513882327194,30
13.100000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.1625141593317191,0.049859909977606386,30
13.200000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16252766003211339,0.04991266569052147,30
13.3,CornerVorticityReferenceL2Norm,ref,BL,0.1625247689584891,0.04992622080504871,30
13.4,CornerVorticityReferenceL2Norm,ref,BL,0.162515855828921,0.04991389659124265,30
13.5,CornerVorticityReferenceL2Norm,ref,BL,0.16251332213481268,0.04989305498001071,30
13.600000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16252651537458102,0.04987965032145002,30
13.700000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16255717848738035,0.04988442762641194,30
13.8,CornerVorticityReferenceL2Norm,ref,BL,0.16259803647796314,0.049910857418573554,30
13.9,CornerVorticityReferenceL2Norm,ref,BL,0.16263544410467148,0.04995365839262678,30
14.0,CornerVorticityReferenceL2Norm,ref,BL,0.16265487372875215,0.04999903326234334,30
14.100000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.162645964572827,0.05002835451775098,30
14.200000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.1626045803229014,0.0500248550363509,30
14.3,CornerVorticityReferenceL2Norm,ref,BL,0.16253242641687393,0.04998130245967115,30
14.4,CornerVorticityReferenceL2Norm,ref,BL,0.16243591432770094,0.04990453146827768,30
14.5,CornerVorticityReferenceL2Norm,ref,BL,0.16232567106684048,0.04981259150373194,30
14.600000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.1622165004412333,0.04972578391282049,30
14.700000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.1621260903775692,0.04965834962528205,30
14.8,CornerVorticityReferenceL2Norm,ref,BL,0.1620713507135709,0.04961575642779383,30
14.9,CornerVorticityReferenceL2Norm,ref,BL,0.1620632827281952,0.049597122664052036,30
15.0,CornerVorticityReferenceL2Norm,ref,BL,0.16210339119036993,0.04959978810785268,30
15.100000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16218424141407012,0.04962241391351478,30
15.200000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.1622931664188703,0.04966291075989808,30
15.3,CornerVorticityReferenceL2Norm,ref,BL,0.1624159316221873,0.04971258575210503,30
15.4,CornerVorticityReferenceL2Norm,ref,BL,0.16253897299369177,0.04975452428085695,30
15.5,CornerVorticityReferenceL2Norm,ref,BL,0.16265044833223025,0.049771806821090406,30
15.600000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16274042874574662,0.0497606365209173,30
15.700000000000001,CornerVorticityReferenceL2Norm,ref,BL,0.16280138045549392,0.049735917477939325,30
15.8,CornerVorticityReferenceL2Norm,ref,BL,0.1628303681810697,0.049721914771974095,30
15.9,CornerVorticityReferenceL2Norm,ref,BL,0.16283195465803146,0.04973416828708011,30
16.0,CornerVorticityReferenceL2Norm,ref,BL,0.16281801015138625,0.049766355318760336,30
16.1,CornerVorticityReferenceL2Norm,ref,BL,0.1628026453157266,0.049792721198741896,30
16.2,CornerVorticityReferenceL2Norm,ref,BL,0.16279493967692057,0.04978531297892546,30
16.3,CornerVorticityReferenceL2Norm,ref,BL,0.1627945976952712,0.049733557296252354,30
16.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16279451946417492,0.04965230604477583,30
16.5,CornerVorticityReferenceL2Norm,ref,BL,0.16278870726625125,0.04957349768628784,30
16.6,CornerVorticityReferenceL2Norm,ref,BL,0.162778985251983,0.04952795160951322,30
16.7,CornerVorticityReferenceL2Norm,ref,BL,0.1627743996679783,0.04952951508170282,30
16.8,CornerVorticityReferenceL2Norm,ref,BL,0.16278311461210251,0.0495709202872959,30
16.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.1628033754726251,0.04963137839508185,30
17.0,CornerVorticityReferenceL2Norm,ref,BL,0.16282271121939024,0.049689014743846384,30
17.1,CornerVorticityReferenceL2Norm,ref,BL,0.16282809178034466,0.04973082737202442,30
17.2,CornerVorticityReferenceL2Norm,ref,BL,0.16281913990775745,0.049755778907675734,30
17.3,CornerVorticityReferenceL2Norm,ref,BL,0.16281260251998902,0.04977052235570479,30
17.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.1628340279062589,0.04978329702013483,30
17.5,CornerVorticityReferenceL2Norm,ref,BL,0.16290226628383,0.04980219589591204,30
17.6,CornerVorticityReferenceL2Norm,ref,BL,0.16301690215865772,0.049836201535917946,30
17.7,CornerVorticityReferenceL2Norm,ref,BL,0.16315699592232705,0.049892334964647164,30
17.8,CornerVorticityReferenceL2Norm,ref,BL,0.1632925160229206,0.049968275271526606,30
17.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16340030978123346,0.050047765082138485,30
18.0,CornerVorticityReferenceL2Norm,ref,BL,0.1634729837377866,0.05010496770629036,30
18.1,CornerVorticityReferenceL2Norm,ref,BL,0.16351590553919473,0.05011608854460043,30
18.2,CornerVorticityReferenceL2Norm,ref,BL,0.16353712230920792,0.05007133713488541,30
18.3,CornerVorticityReferenceL2Norm,ref,BL,0.16353904083371162,0.04998037798235748,30
18.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16351773763696353,0.049867412072089154,30
18.5,CornerVorticityReferenceL2Norm,ref,BL,0.16346910546223323,0.04975727533049437,30
18.6,CornerVorticityReferenceL2Norm,ref,BL,0.16339528958002728,0.049661448695209554,30
18.7,CornerVorticityReferenceL2Norm,ref,BL,0.1633050873875618,0.049575204367086685,30
18.8,CornerVorticityReferenceL2Norm,ref,BL,0.1632080187400182,0.04948844233809951,30
18.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16310812830924987,0.04940025549683251,30
19.0,CornerVorticityReferenceL2Norm,ref,BL,0.16300338183840116,0.04932383682506224,30
19.1,CornerVorticityReferenceL2Norm,ref,BL,0.16289017274975776,0.049277850224574773,30
19.200000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16276763329903285,0.04927118308419379,30
19.3,CornerVorticityReferenceL2Norm,ref,BL,0.1626376507182916,0.0492919474174685,30
19.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16250150501728058,0.049309769972857034,30
19.5,CornerVorticityReferenceL2Norm,ref,BL,0.16235706011454265,0.049292386891580525,30
19.6,CornerVorticityReferenceL2Norm,ref,BL,0.1621995359659195,0.049226534263809456,30
19.700000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.1620259533325831,0.04912709822855076,30
19.8,CornerVorticityReferenceL2Norm,ref,BL,0.16184041971961657,0.04902635387575747,30
19.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16165559366345406,0.048952140219996776,30
20.0,CornerVorticityReferenceL2Norm,ref,BL,0.16148842175801595,0.048911698331885564,30
20.1,CornerVorticityReferenceL2Norm,ref,BL,0.1613534892598788,0.04889144538951727,30
20.200000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16125903328259786,0.04887039103241734,30
20.3,CornerVorticityReferenceL2Norm,ref,BL,0.16120696812868118,0.0488365881136672,30
20.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16119476780295372,0.04879571089160813,30
20.5,CornerVorticityReferenceL2Norm,ref,BL,0.16121730307737986,0.04876655265550284,30
20.6,CornerVorticityReferenceL2Norm,ref,BL,0.16126767645279566,0.04876778761025397,30
20.700000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16133699988325437,0.04880716954500613,30
20.8,CornerVorticityReferenceL2Norm,ref,BL,0.1614157572388649,0.048881237914376506,30
20.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16149931773543358,0.048982984284818086,30
21.0,CornerVorticityReferenceL2Norm,ref,BL,0.16159427190820377,0.04910783221507483,30
21.1,CornerVorticityReferenceL2Norm,ref,BL,0.16171785841385525,0.04925335271988385,30
21.200000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16188737824559213,0.04941587869461,30
21.3,CornerVorticityReferenceL2Norm,ref,BL,0.16210625395178796,0.049587524944965725,30
21.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16235724339882532,0.04975558183622309,30
21.5,CornerVorticityReferenceL2Norm,ref,BL,0.16260777289668718,0.04990675886175417,30
21.6,CornerVorticityReferenceL2Norm,ref,BL,0.16282364105184874,0.05003348188157436,30
21.700000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16298308943708736,0.05013444670999276,30
21.8,CornerVorticityReferenceL2Norm,ref,BL,0.16308301438887915,0.050208874401177266,30
21.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16313431312640508,0.0502531734412534,30
22.0,CornerVorticityReferenceL2Norm,ref,BL,0.16315190568566323,0.05026430314142943,30
22.1,CornerVorticityReferenceL2Norm,ref,BL,0.16314883654316267,0.050245599567392586,30
22.200000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.1631374624868234,0.05020878142951489,30
22.3,CornerVorticityReferenceL2Norm,ref,BL,0.16313266629974046,0.050169760811954935,30
22.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16315057103832561,0.05014022442497207,30
22.5,CornerVorticityReferenceL2Norm,ref,BL,0.16320080161094666,0.05012083327717954,30
22.6,CornerVorticityReferenceL2Norm,ref,BL,0.1632762958606084,0.050101831515189564,30
22.700000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16334971735874812,0.05007056182849666,30
22.8,CornerVorticityReferenceL2Norm,ref,BL,0.1633837637801965,0.05001927346144883,30
22.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.163351501027743,0.049947136169498293,30
23.0,CornerVorticityReferenceL2Norm,ref,BL,0.16325218081474305,0.04985574366769765,30
23.1,CornerVorticityReferenceL2Norm,ref,BL,0.16311070372660955,0.04974368602577158,30
23.200000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16296237806479136,0.049606782044862234,30
23.3,CornerVorticityReferenceL2Norm,ref,BL,0.1628344123562177,0.049444176636156176,30
23.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.1627349078655243,0.04926545102236866,30
23.5,CornerVorticityReferenceL2Norm,ref,BL,0.16265572533011435,0.04909291953281744,30
23.6,CornerVorticityReferenceL2Norm,ref,BL,0.16258693759640058,0.04895550522160668,30
23.700000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16253006880482038,0.048876424573870085,30
23.8,CornerVorticityReferenceL2Norm,ref,BL,0.1624971327682336,0.04886236827583082,30
23.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16249746605753898,0.048901708814207946,30
24.0,CornerVorticityReferenceL2Norm,ref,BL,0.16252663681904475,0.04897259214255145,30
24.1,CornerVorticityReferenceL2Norm,ref,BL,0.16256784796714782,0.04905520885914294,30
24.200000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16260300079981485,0.04913963838283496,30
24.3,CornerVorticityReferenceL2Norm,ref,BL,0.16262302349011104,0.04922433970983708,30
24.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.1626295415063699,0.04930892000095527,30
24.5,CornerVorticityReferenceL2Norm,ref,BL,0.16262808591127395,0.04939023898581449,30
24.6,CornerVorticityReferenceL2Norm,ref,BL,0.16261951128641763,0.04946539681440417,30
24.700000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16259754151105882,0.049536732614613464,30
24.8,CornerVorticityReferenceL2Norm,ref,BL,0.16255560169617336,0.04961240709640604,30
24.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.1624976786474387,0.049700755345646795,30
25.0,CornerVorticityReferenceL2Norm,ref,BL,0.16244222248593967,0.04980187380003186,30
25.1,CornerVorticityReferenceL2Norm,ref,BL,0.16241261586546898,0.0499029588438703,30
25.200000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16242000634471576,0.04998253979582691,30
25.3,CornerVorticityReferenceL2Norm,ref,BL,0.16245209152499834,0.050022136060317614,30
25.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16247733434041342,0.050016723398128335,30
25.5,CornerVorticityReferenceL2Norm,ref,BL,0.16246283029516537,0.04997507305268911,30
25.6,CornerVorticityReferenceL2Norm,ref,BL,0.162394214173158,0.04991015310624943,30
25.700000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16228425254424414,0.04982985282521996,30
25.8,CornerVorticityReferenceL2Norm,ref,BL,0.16216465284427006,0.04973677519342239,30
25.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16206719453136126,0.04963549159451848,30
26.0,CornerVorticityReferenceL2Norm,ref,BL,0.1620066833992799,0.049537847468496245,30
26.1,CornerVorticityReferenceL2Norm,ref,BL,0.16197753101587295,0.0494593103238774,30
26.200000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16196548814574876,0.04940878183539394,30
26.3,CornerVorticityReferenceL2Norm,ref,BL,0.1619627152880033,0.04938199183769727,30
26.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16197269211212795,0.049364597952705105,30
26.5,CornerVorticityReferenceL2Norm,ref,BL,0.16200345506270727,0.049342063168961996,30
26.6,CornerVorticityReferenceL2Norm,ref,BL,0.16205745935440063,0.049309184435658314,30
26.700000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16212676639358203,0.04927376389157227,30
26.8,CornerVorticityReferenceL2Norm,ref,BL,0.1621978575984637,0.04925093511132348,30
26.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16226260562737782,0.049250981853038216,30
27.0,CornerVorticityReferenceL2Norm,ref,BL,0.16232525209585827,0.049271274761895016,30
27.1,CornerVorticityReferenceL2Norm,ref,BL,0.16239816894133885,0.049299818633657566,30
27.200000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16249034677942595,0.04932585652488848,30
27.3,CornerVorticityReferenceL2Norm,ref,BL,0.16259969199697177,0.04934709395086707,30
27.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.1627149137357871,0.04936833443910466,30
27.5,CornerVorticityReferenceL2Norm,ref,BL,0.16282375156879425,0.049394126805602984,30
27.6,CornerVorticityReferenceL2Norm,ref,BL,0.1629200537999471,0.049421336013665156,30
27.700000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16300386115908622,0.04943781619310097,30
27.8,CornerVorticityReferenceL2Norm,ref,BL,0.1630743054052194,0.0494289554963351,30
27.900000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.16312249998251596,0.04938719083633024,30
28.0,CornerVorticityReferenceL2Norm,ref,BL,0.16313334926962852,0.04931632993015731,30
28.1,CornerVorticityReferenceL2Norm,ref,BL,0.16309695318341255,0.04922761486705001,30
28.200000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.1630206679304441,0.04913358858229153,30
28.3,CornerVorticityReferenceL2Norm,ref,BL,0.16293182596564293,0.049046718005642934,30
28.400000000000002,CornerVorticityReferenceL2Norm,ref,BL,0.1628672276933988,0.04898231535071831,30
28.5,CornerVorticityReferenceL2Norm,ref,BL,0.16285483042399088,0.04895908943119801,30
28.6,CornerVorticityReferenceL2Norm,ref,BL,0.1629002439479033,0.048993708286157914,30
28.700000000000003,CornerVorticityReferenceL2Norm,ref,BL,0.16298808033267656,0.0490921380173556,30
