nu,seed,Method,L1,Linf,E_SG_T4,E_mean_max_0_4,E_mean_final_T4,E_mean_argmax_time,SG_points,SG_fraction,SG_threshold,final_abs_error_p95,final_abs_error_p99,Time,N_native,N_eval,native_substeps,traditional_substeps,nn_substeps,source_treatment,RefTime,model_path
0.0,1849,Ours (200),0.0002929082838818431,0.015972614288330078,0.005385688506066799,9.155273801297881e-07,9.155273801297881e-07,4.0,4,0.02,6.529576301574707,0.0005375505425035954,0.0008405622793361545,0.13991785049438477,200,200,2,0,2,train_py_original_ours_protocol,0.26020312309265137,code/model_fixed.pkl
0.0,1850,FVM (200),0.027191441506147385,0.7049659490585327,0.3897043764591217,5.4454803830594756e-06,5.283355676510837e-06,3.7760000000000002,2,0.01,10.972675323486328,0.07683851569890976,0.3843821883201599,0.030567407608032227,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18677592277526855,
0.0,1850,WENO-Z (200),0.004614206962287426,0.22196459770202637,0.18444481492042542,5.359649549063761e-06,5.226135272096144e-06,3.7760000000000002,2,0.01,10.972675323486328,0.0023142709396779537,0.16027821600437164,0.014240264892578125,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18677592277526855,
0.0,1850,FVM (400),0.012810838408768177,0.32329225540161133,0.1618657112121582,5.359649549063761e-06,5.292892637953628e-06,3.7920000000000003,2,0.01,10.972675323486328,0.017541710287332535,0.2474052608013153,0.014122486114501953,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18677592277526855,
0.0,1850,WENO-Z (400),0.0011126549215987325,0.07194018363952637,0.03426014631986618,5.4359438763640355e-06,5.264282208372606e-06,3.7760000000000002,2,0.01,10.972675323486328,5.105744276079349e-05,0.0370606854557991,0.026881933212280273,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18677592277526855,
0.0,1850,FVM (800),0.0060659246519207954,0.2252131700515747,0.08056413382291794,3.2711029689380666e-06,2.784729076665826e-06,3.632,2,0.01,10.972675323486328,0.008828619495034218,0.11257008463144302,0.03796792030334473,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18677592277526855,
0.0,1850,WENO-Z (800),0.00017134426161646843,0.01477360725402832,0.0009781047701835632,4.892349352303427e-06,4.625320343620842e-06,3.7760000000000002,2,0.01,10.972675323486328,3.214478783775121e-05,0.001501417369581759,0.04221224784851074,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18677592277526855,
0.0,1850,FVM (1000),0.004724936094135046,0.18798696994781494,0.06472084671258926,7.743835340079386e-06,7.734298378636595e-06,3.984,2,0.01,10.972675323486328,0.00708243390545249,0.0784686803817749,0.03585457801818848,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18677592277526855,
0.0,1850,WENO-Z (1000),9.616643365006894e-05,0.007759451866149902,0.0005089640617370605,5.9509279708436225e-06,5.90324407312437e-06,3.984,2,0.01,10.972675323486328,3.088712765020318e-05,0.0009852626826614141,0.05247807502746582,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18677592277526855,
0.0,1850,FVM (2000),0.0021829851903021336,0.08673417568206787,0.03313519060611725,7.848740096960682e-06,7.81059316068422e-06,3.984,2,0.01,10.972675323486328,0.0035754432901740074,0.017035292461514473,0.06517267227172852,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18677592277526855,
0.0,1850,WENO-Z (2000),6.432449299609289e-05,0.0012373626232147217,0.0006241649389266968,5.607605089608114e-06,5.455016889754916e-06,3.728,2,0.01,10.972675323486328,9.360909461975098e-05,0.00010216257942374796,0.09582638740539551,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18677592277526855,
0.0,1850,Ours (200),0.0015939060831442475,0.10388493537902832,0.017468295991420746,5.369186510506552e-06,5.168914867681451e-06,3.7760000000000002,2,0.01,10.972675323486328,0.002129447879269719,0.00799949374049902,0.13648009300231934,200,200,2,0,2,train_py_original_ours_protocol,0.18677592277526855,code/model_fixed.pkl
0.0,1851,FVM (200),0.030401768162846565,0.6079043745994568,0.4585832953453064,1.144409225162235e-06,6.53266909012018e-07,2.864,4,0.02,8.6802396774292,0.052374355494976044,0.4236181080341339,0.009212732315063477,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18780064582824707,
0.0,1851,WENO-Z (200),0.00847611203789711,0.3859459161758423,0.282774418592453,1.161098566626606e-06,6.365776243910659e-07,2.848,4,0.02,8.6802396774292,0.011312640272080898,0.2226068675518036,0.023880720138549805,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18780064582824707,
0.0,1851,FVM (400),0.014484953135251999,0.30772364139556885,0.22950491309165955,1.218318971041299e-06,7.009506362010143e-07,2.864,4,0.02,8.6802396774292,0.014938537031412125,0.2613276243209839,0.014177322387695312,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18780064582824707,
0.0,1851,WENO-Z (400),0.0034551650751382113,0.1877349615097046,0.1138841062784195,1.1396407444408396e-06,6.055831818230217e-07,2.832,4,0.02,8.6802396774292,0.000150275431224145,0.11567464470863342,0.024071455001831055,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18780064582824707,
0.0,1851,FVM (800),0.006763029843568802,0.1373291015625,0.09562057256698608,1.2469291732486454e-06,7.534026735811494e-07,2.832,4,0.02,8.6802396774292,0.007474376354366541,0.1148117259144783,0.04411053657531738,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18780064582824707,
0.0,1851,WENO-Z (800),0.0013794807018712163,0.08167314529418945,0.04257664084434509,1.1610984529397683e-06,6.103515488575795e-07,2.8000000000000003,4,0.02,8.6802396774292,1.730919029796496e-05,0.05241582542657852,0.043402910232543945,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18780064582824707,
0.0,1851,FVM (1000),0.00531570753082633,0.10502076148986816,0.07320170104503632,1.1682510603350238e-06,4.982948098586348e-07,2.832,4,0.02,8.6802396774292,0.0059895506128668785,0.08981242030858994,0.03186750411987305,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18780064582824707,
0.0,1851,WENO-Z (1000),0.00101310049649328,0.060851216316223145,0.03077635169029236,1.0204314548900584e-06,3.6716460272145923e-07,2.8000000000000003,4,0.02,8.6802396774292,1.9431128748692572e-05,0.039564769715070724,0.05606651306152344,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18780064582824707,
0.0,1851,FVM (2000),0.0024932902306318283,0.04527825117111206,0.030964717268943787,1.2493132999225054e-06,2.646445977916301e-07,2.48,4,0.02,8.6802396774292,0.0030196369625627995,0.03719711676239967,0.09163808822631836,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18780064582824707,
0.0,1851,WENO-Z (2000),0.00034686067374423146,0.01922905445098877,0.009648293256759644,9.846686452874565e-07,2.3841892016207566e-08,2.576,4,0.02,8.6802396774292,4.8400463128928095e-05,0.013152820989489555,0.13083124160766602,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18780064582824707,
0.0,1851,Ours (200),0.0007417210726998746,0.02968156337738037,0.0052110254764556885,1.09672544112982e-06,5.674361887031409e-07,2.816,4,0.02,8.6802396774292,0.0015406638849526644,0.011386005207896233,0.20304489135742188,200,200,2,0,2,train_py_original_ours_protocol,0.18780064582824707,code/model_fixed.pkl
0.0,1852,FVM (200),0.022274823859333992,0.553107500076294,0.4128389358520508,6.00814814788464e-07,6.00814814788464e-07,4.0,2,0.01,10.093238830566406,0.046782393008470535,0.27362170815467834,0.010890007019042969,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.1874864101409912,
0.0,1852,WENO-Z (200),0.004672361072152853,0.26546311378479004,0.25471141934394836,5.865097136847908e-07,5.865097136847908e-07,4.0,2,0.01,10.093238830566406,0.004841667599976063,0.16257549822330475,0.029361248016357422,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.1874864101409912,
0.0,1852,FVM (400),0.010359127074480057,0.22536125779151917,0.16099995374679565,5.722046125811175e-07,5.674362455465598e-07,3.984,2,0.01,10.093238830566406,0.021584942936897278,0.15889599919319153,0.014348268508911133,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.1874864101409912,
0.0,1852,WENO-Z (400),0.0014104775618761778,0.06933259963989258,0.06724011898040771,6.103515488575795e-07,6.103515488575795e-07,4.0,2,0.01,10.093238830566406,0.0002622889878693968,0.0675647109746933,0.04593181610107422,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.1874864101409912,
0.0,1852,FVM (800),0.004485827870666981,0.10023834556341171,0.023225784301757812,4.1961669694501325e-07,4.0531159584134e-07,2.432,2,0.01,10.093238830566406,0.010408155620098114,0.04258769378066063,0.026987075805664062,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.1874864101409912,
0.0,1852,WENO-Z (800),0.00031326315365731716,0.021313901990652084,0.009035944938659668,4.673004241340095e-07,4.625320570994518e-07,2.464,2,0.01,10.093238830566406,4.064596942043863e-05,0.009270205162465572,0.0425410270690918,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.1874864101409912,
0.0,1852,FVM (1000),0.0035405487287789583,0.07474879920482635,0.01862025260925293,4.673004241340095e-07,4.148483299104555e-07,2.416,2,0.01,10.093238830566406,0.010057910345494747,0.02060840278863907,0.04602980613708496,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.1874864101409912,
0.0,1852,WENO-Z (1000),0.00016502045036759228,0.012981556355953217,0.0029026269912719727,5.245208853921213e-07,5.245208853921213e-07,4.0,2,0.01,10.093238830566406,3.0300063372123986e-05,0.0031426954083144665,0.052603960037231445,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.1874864101409912,
0.0,1852,FVM (2000),0.0016985808033496141,0.02868373692035675,0.009418725967407227,2.0170211882941658e-06,2.0170211882941658e-06,4.0,2,0.01,10.093238830566406,0.00422362657263875,0.01846502348780632,0.06463813781738281,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.1874864101409912,
0.0,1852,WENO-Z (2000),3.699718217831105e-05,0.00197533518075943,0.00014084577560424805,9.250641141989036e-07,9.250641141989036e-07,4.0,2,0.01,10.093238830566406,4.79340560559649e-05,0.0002672187110874802,0.09837460517883301,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.1874864101409912,
0.0,1852,Ours (200),0.0009082526084966958,0.05912280082702637,0.030235350131988525,4.482269275740691e-07,4.482269275740691e-07,2.592,2,0.01,10.093238830566406,0.0013607032597064972,0.004595273640006781,0.2053050994873047,200,200,2,0,2,train_py_original_ours_protocol,0.1874864101409912,code/model_fixed.pkl
0.0,1853,FVM (200),0.019209908321499825,0.4084482192993164,0.2044900357723236,6.866455350973411e-07,5.340576194612368e-07,3.072,2,0.01,6.954232215881348,0.07923471927642822,0.1187131255865097,0.018926382064819336,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18763995170593262,
0.0,1853,WENO-Z (200),0.0020523122511804104,0.11050605773925781,0.07344073057174683,6.866455350973411e-07,5.149841513230058e-07,3.136,2,0.01,6.954232215881348,0.004012425895780325,0.06525841355323792,0.013863563537597656,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18763995170593262,
0.0,1853,FVM (400),0.009476539678871632,0.12171578407287598,0.10235240310430527,7.05719003235572e-07,4.5776369006489404e-07,3.088,2,0.01,6.954232215881348,0.04336148500442505,0.0824950709939003,0.02822089195251465,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18763995170593262,
0.0,1853,WENO-Z (400),0.00033430595067329705,0.01663661003112793,0.009576842188835144,6.675720669591101e-07,5.149841513230058e-07,3.2,2,0.01,6.954232215881348,0.0004265505413059145,0.009577029384672642,0.024070024490356445,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18763995170593262,
0.0,1853,FVM (800),0.004797879606485367,0.08962367475032806,0.05103486031293869,6.484985419774603e-07,6.103515488575795e-07,3.136,2,0.01,6.954232215881348,0.019142543897032738,0.044607412070035934,0.02719259262084961,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18763995170593262,
0.0,1853,WENO-Z (800),2.901262996601872e-05,0.0016918182373046875,2.1904706954956055e-05,6.866455350973411e-07,4.76837158203125e-07,3.184,2,0.01,6.954232215881348,4.3837739212904125e-05,0.0004464898374862969,0.04172348976135254,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18763995170593262,
0.0,1853,FVM (1000),0.0038627819158136845,0.07740136981010437,0.04081563651561737,7.05719003235572e-07,5.531310875994677e-07,3.072,2,0.01,6.954232215881348,0.014952011406421661,0.038056381046772,0.05452442169189453,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18763995170593262,
0.0,1853,WENO-Z (1000),1.6867825252120383e-05,0.000671088695526123,8.215010166168213e-05,6.675720669591101e-07,5.531310875994677e-07,2.976,2,0.01,6.954232215881348,3.677979111671448e-05,0.0002038600796367973,0.06293177604675293,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18763995170593262,
0.0,1853,FVM (2000),0.001968981698155403,0.04077741503715515,0.02059970796108246,8.010864576135646e-07,8.010864576135646e-07,4.0,2,0.01,6.954232215881348,0.006824716459959745,0.021005410701036453,0.06650805473327637,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18763995170593262,
0.0,1853,WENO-Z (2000),1.6925841919146478e-05,0.00019931793212890625,0.00010317564010620117,5.912780807193485e-07,5.722046125811175e-07,3.12,2,0.01,6.954232215881348,4.0540100599173456e-05,8.248839731095359e-05,0.09845566749572754,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18763995170593262,
0.0,1853,Ours (200),0.0010759267024695873,0.03895530104637146,0.008015722036361694,6.103515488575795e-07,6.103515488575795e-07,4.0,2,0.01,6.954232215881348,0.002868185518309474,0.013412585482001305,0.1692948341369629,200,200,2,0,2,train_py_original_ours_protocol,0.18763995170593262,code/model_fixed.pkl
0.0,1854,FVM (200),0.029991164803504944,0.49852049350738525,0.3346013128757477,4.978179731551791e-06,4.978179731551791e-06,4.0,3,0.015,11.80217170715332,0.035325683653354645,0.3595152497291565,0.010485410690307617,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.2514657974243164,
0.0,1854,WENO-Z (200),0.007935039699077606,0.3181377649307251,0.163058802485466,5.064010565547505e-06,5.064010565547505e-06,4.0,3,0.015,11.80217170715332,0.02316886931657791,0.26661452651023865,0.022971153259277344,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.2514657974243164,
0.0,1854,FVM (400),0.013421607203781605,0.29643118381500244,0.12172091007232666,5.0354001359664835e-06,5.0354001359664835e-06,4.0,3,0.015,11.80217170715332,0.01791837252676487,0.1406739056110382,0.014646291732788086,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.2514657974243164,
0.0,1854,WENO-Z (400),0.002818715525791049,0.16176453232765198,0.04406769946217537,5.0163266678282525e-06,5.0163266678282525e-06,4.0,3,0.015,11.80217170715332,0.0002010710450122133,0.10071653872728348,0.019560813903808594,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.2514657974243164,
0.0,1854,FVM (800),0.006063687149435282,0.14145898818969727,0.03359909728169441,4.968642770109e-06,4.968642770109e-06,4.0,3,0.015,11.80217170715332,0.008983252570033073,0.05896027386188507,0.04353022575378418,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.2514657974243164,
0.0,1854,WENO-Z (800),0.0009252491872757673,0.07036980986595154,0.0073287091217935085,4.978179731551791e-06,4.978179731551791e-06,4.0,3,0.015,11.80217170715332,1.0457636562932748e-05,0.022047359496355057,0.04278731346130371,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.2514657974243164,
0.0,1854,FVM (1000),0.0047458172775805,0.10904312133789062,0.024619201198220253,4.687309228756931e-06,4.687309228756931e-06,4.0,3,0.015,11.80217170715332,0.007145620882511139,0.042799387127161026,0.036521196365356445,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.2514657974243164,
0.0,1854,WENO-Z (1000),0.0006475954432971776,0.05220764875411987,0.004175513982772827,4.711150722869206e-06,4.711150722869206e-06,4.0,3,0.015,11.80217170715332,7.38352855478297e-06,0.012580201961100101,0.05200600624084473,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.2514657974243164,
0.0,1854,FVM (2000),0.002239944413304329,0.04423379898071289,0.010645647533237934,3.91483308703755e-06,3.4475324355298653e-06,3.696,3,0.015,11.80217170715332,0.00359077169559896,0.011098318733274937,0.06477141380310059,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.2514657974243164,
0.0,1854,WENO-Z (2000),0.0001845757506089285,0.0167311429977417,0.0003836254181805998,4.0149689084501006e-06,4.000663466285914e-06,3.872,3,0.015,11.80217170715332,2.875924292311538e-05,0.0009376134257763624,0.09797120094299316,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.2514657974243164,
0.0,1854,Ours (200),0.0004593638295773417,0.02538532018661499,0.009372353553771973,4.95910626341356e-06,4.95910626341356e-06,4.0,3,0.015,11.80217170715332,0.0009882927406579256,0.0017323519568890333,0.1241912841796875,200,200,2,0,2,train_py_original_ours_protocol,0.2514657974243164,code/model_fixed.pkl
0.0,1855,FVM (200),0.03235285356640816,0.724306046962738,0.515796422958374,1.0681152389224735e-06,1.0395049230282893e-06,3.984,4,0.02,9.597760200500488,0.13420727849006653,0.4924199879169464,0.022402048110961914,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.2540702819824219,
0.0,1855,WENO-Z (200),0.009707868099212646,0.4311622381210327,0.3560901880264282,9.822845186135964e-07,9.822845186135964e-07,4.0,4,0.02,9.597760200500488,0.017744150012731552,0.2937965989112854,0.010743379592895508,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.2540702819824219,
0.0,1855,FVM (400),0.01624326780438423,0.386133074760437,0.25961270928382874,1.0204314548900584e-06,1.0204314548900584e-06,4.0,4,0.02,9.597760200500488,0.04620424658060074,0.2538750469684601,0.03284811973571777,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.2540702819824219,
0.0,1855,WENO-Z (400),0.004299381747841835,0.20901703834533691,0.1666760891675949,1.0299681889591739e-06,1.0299681889591739e-06,4.0,4,0.02,9.597760200500488,0.0002369821595493704,0.12580232322216034,0.03583025932312012,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.2540702819824219,
0.0,1855,FVM (800),0.007750107441097498,0.1999046802520752,0.10596880316734314,9.536742595628311e-07,9.441375254937157e-07,3.984,4,0.02,9.597760200500488,0.009233937598764896,0.17834551632404327,0.03821229934692383,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.2540702819824219,
0.0,1855,WENO-Z (800),0.0017207758501172066,0.090842604637146,0.06467633694410324,1.058578504853358e-06,1.058578504853358e-06,4.0,4,0.02,9.597760200500488,1.5151501429500058e-05,0.042543668299913406,0.04224348068237305,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.2540702819824219,
0.0,1855,FVM (1000),0.006043407134711742,0.17796051502227783,0.07629100233316422,7.915496098576114e-07,7.915496098576114e-07,3.984,4,0.02,9.597760200500488,0.005304271820932627,0.13720133900642395,0.05237460136413574,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.2540702819824219,
0.0,1855,WENO-Z (1000),0.0012326951837167144,0.0674675703048706,0.04568535089492798,9.822845186135964e-07,9.822845186135964e-07,3.936,4,0.02,9.597760200500488,1.3113021850585938e-05,0.03174714371562004,0.07190918922424316,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.2540702819824219,
0.0,1855,FVM (2000),0.0028432621620595455,0.1054307222366333,0.029409930109977722,1.1348724910931196e-06,1.0681152389224735e-06,3.84,4,0.02,9.597760200500488,0.002631730865687132,0.055671267211437225,0.0982060432434082,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.2540702819824219,
0.0,1855,WENO-Z (2000),0.0003727668954525143,0.02217555046081543,0.012481510639190674,1.058578504853358e-06,1.0490416570974048e-06,3.984,4,0.02,9.597760200500488,5.54382786503993e-05,0.010370220057666302,0.126417875289917,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.2540702819824219,
0.0,1855,Ours (200),0.0006041519227437675,0.01702439785003662,0.0063002705574035645,1.1634825796136283e-06,1.1634825796136283e-06,4.0,4,0.02,9.597760200500488,0.0012751409085467458,0.00918710045516491,0.1389148235321045,200,200,2,0,2,train_py_original_ours_protocol,0.2540702819824219,code/model_fixed.pkl
0.0,1856,FVM (200),0.030770907178521156,0.7934414148330688,0.5679691433906555,1.5163420812314143e-06,1.5163420812314143e-06,4.0,3,0.015,11.883532524108887,0.061767686158418655,0.4283139407634735,0.023070335388183594,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.20102429389953613,
0.0,1856,WENO-Z (200),0.008695519529283047,0.43248772621154785,0.35065045952796936,1.4781951449549524e-06,1.4781951449549524e-06,4.0,3,0.015,11.883532524108887,0.015342799946665764,0.23053878545761108,0.014408349990844727,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.20102429389953613,
0.0,1856,FVM (400),0.014270302839577198,0.40047407150268555,0.28631502389907837,1.449584942747606e-06,1.449584942747606e-06,4.0,3,0.015,11.883532524108887,0.018080342561006546,0.20735836029052734,0.030852317810058594,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.20102429389953613,
0.0,1856,WENO-Z (400),0.0029747902881354094,0.18534314632415771,0.14501775801181793,1.468658410885837e-06,1.468658410885837e-06,4.0,3,0.015,11.883532524108887,0.00036339767393656075,0.06905519962310791,0.03609037399291992,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.20102429389953613,
0.0,1856,FVM (800),0.006513148546218872,0.16719162464141846,0.11309021711349487,1.182556161438697e-06,1.182556161438697e-06,4.0,3,0.015,11.883532524108887,0.009040264412760735,0.08442620187997818,0.04144740104675293,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.20102429389953613,
0.0,1856,WENO-Z (800),0.000810682016890496,0.06538629531860352,0.04696275666356087,1.306533818024036e-06,1.306533818024036e-06,4.0,3,0.015,11.883532524108887,1.5974044799804688e-05,0.011076644994318485,0.05932760238647461,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.20102429389953613,
0.0,1856,FVM (1000),0.0050492966547608376,0.12157845497131348,0.08099361509084702,1.926422100950731e-06,1.926422100950731e-06,4.0,3,0.015,11.883532524108887,0.0072179497219622135,0.08151137083768845,0.056314706802368164,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.20102429389953613,
0.0,1856,WENO-Z (1000),0.0004887666436843574,0.04222404956817627,0.02944825030863285,1.6498565855727065e-06,1.6498565855727065e-06,4.0,3,0.015,11.883532524108887,2.303719702467788e-05,0.005029488354921341,0.05154132843017578,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.20102429389953613,
0.0,1856,FVM (2000),0.0022749495692551136,0.05358076095581055,0.022980650886893272,1.5640258652638295e-06,1.5640258652638295e-06,4.0,3,0.015,11.883532524108887,0.003623100696131587,0.024580754339694977,0.05685901641845703,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.20102429389953613,
0.0,1856,WENO-Z (2000),9.239054634235799e-05,0.006270647048950195,0.004374166484922171,1.4877318790240679e-06,1.4877318790240679e-06,4.0,3,0.015,11.883532524108887,6.0677528381347656e-05,0.000664003542624414,0.09370756149291992,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.20102429389953613,
0.0,1856,Ours (200),0.0007460552733391523,0.03563129901885986,0.021479805931448936,1.1730194273695815e-06,1.1730194273695815e-06,4.0,3,0.015,11.883532524108887,0.0021845579613000154,0.013466238044202328,0.1394059658050537,200,200,2,0,2,train_py_original_ours_protocol,0.20102429389953613,code/model_fixed.pkl
0.0,1857,FVM (200),0.024506399407982826,0.6231092214584351,0.4153778553009033,1.2969970839549205e-06,1.2969970839549205e-06,4.0,4,0.02,7.595983982086182,0.060950614511966705,0.3706142008304596,0.013001203536987305,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.2050495147705078,
0.0,1857,WENO-Z (200),0.0065610455349087715,0.36706721782684326,0.25404414534568787,1.2969970839549205e-06,1.2969970839549205e-06,4.0,4,0.02,7.595983982086182,0.012872742488980293,0.17115750908851624,0.013768911361694336,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.2050495147705078,
0.0,1857,FVM (400),0.011160776950418949,0.36402833461761475,0.19265216588974,1.2969970839549205e-06,1.2969970839549205e-06,4.0,4,0.02,7.595983982086182,0.0171070359647274,0.1514596939086914,0.03010249137878418,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.2050495147705078,
0.0,1857,WENO-Z (400),0.0023463924881070852,0.17023158073425293,0.10511521995067596,1.2588501476784586e-06,1.2588501476784586e-06,3.984,4,0.02,7.595983982086182,0.00016735316603444517,0.04471176490187645,0.02301621437072754,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.2050495147705078,
0.0,1857,FVM (800),0.004990841262042522,0.15989696979522705,0.07241446524858475,1.3732910701946821e-06,1.3732910701946821e-06,4.0,4,0.02,7.595983982086182,0.00827866792678833,0.040217075496912,0.04207181930541992,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.2050495147705078,
0.0,1857,WENO-Z (800),0.0007098961505107582,0.06283676624298096,0.03376881405711174,1.3732910701946821e-06,1.3732910701946821e-06,4.0,4,0.02,7.595983982086182,1.6903883079066873e-05,0.005416036117821932,0.04806375503540039,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.2050495147705078,
0.0,1857,FVM (1000),0.003873118432238698,0.11799657344818115,0.05300576612353325,1.3351441339182202e-06,1.3351440202313825e-06,3.984,4,0.02,7.595983982086182,0.006575416307896376,0.026715638116002083,0.03876042366027832,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.2050495147705078,
0.0,1857,WENO-Z (1000),0.00046207173727452755,0.042691171169281006,0.02217579260468483,1.411438006471144e-06,1.411438006471144e-06,4.0,4,0.02,7.595983982086182,1.71661376953125e-05,0.0022241417318582535,0.051186561584472656,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.2050495147705078,
0.0,1857,FVM (2000),0.001759388018399477,0.043119072914123535,0.01859959214925766,8.392334507334454e-07,8.392333938900265e-07,3.984,4,0.02,7.595983982086182,0.002714635571464896,0.01829405315220356,0.06643843650817871,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.2050495147705078,
0.0,1857,WENO-Z (2000),9.252414020011202e-05,0.00849926471710205,0.004237547516822815,1.2969970839549205e-06,1.2969970839549205e-06,3.984,4,0.02,7.595983982086182,1.5029311725811567e-05,0.00012190642155474052,0.12037420272827148,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.2050495147705078,
0.0,1857,Ours (200),0.0004986848216503859,0.023744940757751465,0.007562600076198578,1.411438006471144e-06,1.411438006471144e-06,4.0,4,0.02,7.595983982086182,0.0012795531656593084,0.00594107061624527,0.1631474494934082,200,200,2,0,2,train_py_original_ours_protocol,0.2050495147705078,code/model_fixed.pkl
0.0,1858,FVM (200),0.026248149573802948,0.6619939804077148,0.5592484474182129,2.2697447548125638e-06,2.2697447548125638e-06,4.0,4,0.02,11.555782318115234,0.031285274773836136,0.5743266940116882,0.01329350471496582,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.258833646774292,
0.0,1858,WENO-Z (200),0.006073314696550369,0.3577502965927124,0.28228121995925903,2.250671286674333e-06,2.250671286674333e-06,4.0,4,0.02,11.555782318115234,0.0011663734912872314,0.23068132996559143,0.023808717727661133,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.258833646774292,
0.0,1858,FVM (400),0.011509828269481659,0.335016131401062,0.23995430767536163,2.250671286674333e-06,2.250671286674333e-06,4.0,4,0.02,11.555782318115234,0.015500539913773537,0.21295291185379028,0.014084100723266602,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.258833646774292,
