time_rel,quantity,method,loss_mean,loss_std,loss_median,loss_p95,n_traj
8.3,TotalEnstrophyRelativeLoss,FNO,0.002431116527301833,0.0019265022271082557,0.001996096489949157,0.0061737324526120576,30
8.4,TotalEnstrophyRelativeLoss,FNO,0.0022605218885932876,0.0022096725337129204,0.0018039340295123228,0.006584411181861508,30
8.5,TotalEnstrophyRelativeLoss,FNO,0.0022283665411480594,0.002035059188176935,0.0016074408191844355,0.006427697073296033,30
8.6,TotalEnstrophyRelativeLoss,FNO,0.002599807214071486,0.0023635460539847726,0.001762688528278418,0.007611618324970356,30
8.700000000000001,TotalEnstrophyRelativeLoss,FNO,0.002551511787950642,0.002000471250508715,0.002198242841700694,0.0062121161513413745,30
8.8,TotalEnstrophyRelativeLoss,FNO,0.0030949317722207543,0.0029586655870156194,0.002544084273488723,0.007215846834140198,30
8.9,TotalEnstrophyRelativeLoss,FNO,0.0031548932976574453,0.0031572154757544997,0.002110514289043089,0.010296749775078808,30
9.0,TotalEnstrophyRelativeLoss,FNO,0.0021812513172510457,0.0015793230700992332,0.001804220014124751,0.00535299827241821,30
9.1,TotalEnstrophyRelativeLoss,FNO,0.0025305381303437017,0.0019587192855465814,0.001993470564291893,0.006163877463532385,30
9.200000000000001,TotalEnstrophyRelativeLoss,FNO,0.002747792082305001,0.0029748366884999955,0.0020574521062758843,0.008342138257739141,30
9.3,TotalEnstrophyRelativeLoss,FNO,0.002254609934246516,0.002659843828925602,0.0014234644261903035,0.007443546798388375,30
9.4,TotalEnstrophyRelativeLoss,FNO,0.0027079697600758813,0.002323832473694304,0.002178532059088951,0.006481457319206611,30
9.5,TotalEnstrophyRelativeLoss,FNO,0.0029005435527688565,0.0024165568370893894,0.002441102560534749,0.008120793192821663,30
9.600000000000001,TotalEnstrophyRelativeLoss,FNO,0.0036842944097450025,0.003038270097023205,0.002606912722659594,0.009207605648147784,30
9.700000000000001,TotalEnstrophyRelativeLoss,FNO,0.0034479413829457063,0.0029829004616789456,0.0029020987833485497,0.006479483951027872,30
9.8,TotalEnstrophyRelativeLoss,FNO,0.002780923613677229,0.00320485176637005,0.001470711526314814,0.007598503256025914,30
9.9,TotalEnstrophyRelativeLoss,FNO,0.0032005365112477064,0.002172989355830056,0.0025851822914327817,0.006911372053251606,30
10.0,TotalEnstrophyRelativeLoss,FNO,0.0027615293337191938,0.0030351526757266076,0.0015630249459072417,0.007343365508618512,30
10.100000000000001,TotalEnstrophyRelativeLoss,FNO,0.002867900314490591,0.00173000569974334,0.0029787168120549747,0.005937476745104955,30
10.200000000000001,TotalEnstrophyRelativeLoss,FNO,0.0030591279482616875,0.0022833184627747633,0.0026415131238886305,0.006495459413665382,30
10.3,TotalEnstrophyRelativeLoss,FNO,0.0027718320876541666,0.002289261316617471,0.0021086622979684297,0.006779116546947446,30
10.4,TotalEnstrophyRelativeLoss,FNO,0.0020451447525111316,0.0015107800902888155,0.0016491769820461792,0.0044431032693667705,30
10.5,TotalEnstrophyRelativeLoss,FNO,0.002626413165894735,0.0018849694130960997,0.001949963290884015,0.005724043857432121,30
10.600000000000001,TotalEnstrophyRelativeLoss,FNO,0.002629665159709269,0.002410050728333112,0.0021707321664653214,0.0075828695653037325,30
10.700000000000001,TotalEnstrophyRelativeLoss,FNO,0.002869082561144798,0.002245657523528824,0.0025424976008546394,0.007455409983855495,30
10.8,TotalEnstrophyRelativeLoss,FNO,0.0032070216687211024,0.002776542188804821,0.0023256043113619005,0.0077330911827830145,30
10.9,TotalEnstrophyRelativeLoss,FNO,0.002473803828598889,0.002172069283831527,0.0016257799853312907,0.006803559926754928,30
11.0,TotalEnstrophyRelativeLoss,FNO,0.002572502213319868,0.002334638129807943,0.0017216702312616112,0.007539698541261885,30
11.100000000000001,TotalEnstrophyRelativeLoss,FNO,0.0027519015121163083,0.0027203728009089234,0.0016643958723208505,0.008374080304875435,30
11.200000000000001,TotalEnstrophyRelativeLoss,FNO,0.0031035138519758575,0.002632425247502976,0.0025881133838290705,0.006828008036295842,30
11.3,TotalEnstrophyRelativeLoss,FNO,0.0024250775981401584,0.002124496972515157,0.0019231440902391437,0.006762032632981333,30
11.4,TotalEnstrophyRelativeLoss,FNO,0.002704761262480096,0.0025029150455386836,0.001812673983240694,0.006698885591835022,30
11.5,TotalEnstrophyRelativeLoss,FNO,0.003202491926517488,0.003228461162006997,0.0018094705234409326,0.009031765549888545,30
11.600000000000001,TotalEnstrophyRelativeLoss,FNO,0.002861890173945794,0.003105389307764639,0.0017761143989997504,0.008823824507673552,30
11.700000000000001,TotalEnstrophyRelativeLoss,FNO,0.002987261616451588,0.0028348602999925137,0.0022184933582993062,0.00779903078214788,30
11.8,TotalEnstrophyRelativeLoss,FNO,0.003106902086262033,0.002961057780796428,0.0025233548450144605,0.006305015061702672,30
11.9,TotalEnstrophyRelativeLoss,FNO,0.0029486666111626014,0.003057074263055736,0.0016077759226737869,0.009395460855238286,30
12.0,TotalEnstrophyRelativeLoss,FNO,0.0033073914192459585,0.0029369018834280477,0.0022183215508397975,0.008103774149617868,30
12.100000000000001,TotalEnstrophyRelativeLoss,FNO,0.00355736768457734,0.00345701861957742,0.002330642456739808,0.011387524339734077,30
12.200000000000001,TotalEnstrophyRelativeLoss,FNO,0.0024331453742286674,0.002594744011200099,0.0015962317152704124,0.008304156745619205,30
12.3,TotalEnstrophyRelativeLoss,FNO,0.0025294445844519665,0.0024518926438007187,0.0016584227895178215,0.008380461225939932,30
12.4,TotalEnstrophyRelativeLoss,FNO,0.0025511232517388387,0.0021642662483499727,0.00204040976814334,0.007098590017778924,30
12.5,TotalEnstrophyRelativeLoss,FNO,0.0023965798807421414,0.00174509053772677,0.001980983802320939,0.0054657189088992975,30
12.600000000000001,TotalEnstrophyRelativeLoss,FNO,0.002777634616458599,0.002146941726239459,0.0021400197472664605,0.006085581245764762,30
12.700000000000001,TotalEnstrophyRelativeLoss,FNO,0.002824163507787654,0.0024379991301507397,0.0023726285837735285,0.007423868960715043,30
12.8,TotalEnstrophyRelativeLoss,FNO,0.0033718717005702206,0.0031068524596135293,0.0028755502015513513,0.0076228570828893605,30
12.9,TotalEnstrophyRelativeLoss,FNO,0.002858589929490886,0.002480433220947212,0.002362589965160255,0.007536606640264036,30
13.0,TotalEnstrophyRelativeLoss,FNO,0.0033163191168339022,0.0026621036275217814,0.003005525274757421,0.008839518432066032,30
13.100000000000001,TotalEnstrophyRelativeLoss,FNO,0.0032308641389049487,0.002517911451097583,0.0024389341184334256,0.007772870806824623,30
13.200000000000001,TotalEnstrophyRelativeLoss,FNO,0.002673185181701797,0.00203733676095761,0.0019288092310043468,0.006729260107270248,30
13.3,TotalEnstrophyRelativeLoss,FNO,0.002242658050208465,0.0017371530208258473,0.0016188920275288273,0.005436862473009458,30
13.4,TotalEnstrophyRelativeLoss,FNO,0.0027595815905535133,0.0022512475086522003,0.0019882737876163667,0.006237564107561201,30
13.5,TotalEnstrophyRelativeLoss,FNO,0.0033285034475954473,0.0024777110107810666,0.0031828131119170087,0.0063195221096420005,30
13.600000000000001,TotalEnstrophyRelativeLoss,FNO,0.002710417694000321,0.0020035321307873663,0.0022683789956517222,0.006550631170990085,30
13.700000000000001,TotalEnstrophyRelativeLoss,FNO,0.002682116734148655,0.0024509400392119587,0.0019132375708077942,0.006359971910720995,30
13.8,TotalEnstrophyRelativeLoss,FNO,0.002626641312144173,0.002553685305107022,0.0019783771636050847,0.008024063524739108,30
13.9,TotalEnstrophyRelativeLoss,FNO,0.0031739046159972007,0.002308735501579447,0.003148531419592371,0.00658451054472611,30
14.0,TotalEnstrophyRelativeLoss,FNO,0.0031754111704114492,0.002970496281999462,0.0020576953711772435,0.009422704597200255,30
14.100000000000001,TotalEnstrophyRelativeLoss,FNO,0.0023171259103627263,0.002588653013608265,0.0014620604844081992,0.006795157898042733,30
14.200000000000001,TotalEnstrophyRelativeLoss,FNO,0.0025670243501432956,0.002987363187373049,0.001451896291953957,0.008839882784365382,30
14.3,TotalEnstrophyRelativeLoss,FNO,0.002844302728050484,0.002982532021438537,0.0015965253107502768,0.007516599065136517,30
14.4,TotalEnstrophyRelativeLoss,FNO,0.0025724541248951737,0.00229602121211357,0.0023452319346567276,0.005410205672702777,30
14.5,TotalEnstrophyRelativeLoss,FNO,0.0028014545860442883,0.002805759056788401,0.0018460147289558215,0.009827594158215032,30
14.600000000000001,TotalEnstrophyRelativeLoss,FNO,0.0029949870841812095,0.004063287143043636,0.0017140221798210326,0.00899687320393543,30
14.700000000000001,TotalEnstrophyRelativeLoss,FNO,0.0029161360771656074,0.0025878217982306124,0.002213764513932879,0.00818406372180751,30
14.8,TotalEnstrophyRelativeLoss,FNO,0.003286116439868489,0.0029229482604102184,0.0020467403090071576,0.008844810059395386,30
14.9,TotalEnstrophyRelativeLoss,FNO,0.0030016662975391297,0.0032775120352725342,0.002027735460530736,0.009354857200173977,30
15.0,TotalEnstrophyRelativeLoss,FNO,0.0038710603104122744,0.004268144219889087,0.0020393510045118067,0.012902209726108366,30
15.100000000000001,TotalEnstrophyRelativeLoss,FNO,0.0033865752048833774,0.003659045667311949,0.001868100303628812,0.007648596979154538,30
15.200000000000001,TotalEnstrophyRelativeLoss,FNO,0.002658169665468789,0.0032727913705029588,0.0013332052343307046,0.00917964894081644,30
15.3,TotalEnstrophyRelativeLoss,FNO,0.003468459296908773,0.0035294085361654336,0.002717625326331587,0.008842395302276793,30
15.4,TotalEnstrophyRelativeLoss,FNO,0.0031265592487713673,0.0027288755258132093,0.0026223994746435685,0.00824059314009424,30
15.5,TotalEnstrophyRelativeLoss,FNO,0.002970212082433676,0.0026149671540028653,0.0018324312126059886,0.00813988677516915,30
15.600000000000001,TotalEnstrophyRelativeLoss,FNO,0.00315985540973513,0.00326695263128489,0.0018104561659371648,0.007854354916019528,30
15.700000000000001,TotalEnstrophyRelativeLoss,FNO,0.0030426518755372095,0.0023683822582292757,0.0023820566780490895,0.007389094751888805,30
15.8,TotalEnstrophyRelativeLoss,FNO,0.0025805978393096747,0.00237358738169266,0.0018268760546953388,0.006546146592205932,30
15.9,TotalEnstrophyRelativeLoss,FNO,0.0032258278095913567,0.0035791379043529836,0.0025578543932818837,0.0073766680717531905,30
16.0,TotalEnstrophyRelativeLoss,FNO,0.003481716207485042,0.0034270894364962744,0.002108883216233123,0.009532641635687662,30
16.1,TotalEnstrophyRelativeLoss,FNO,0.002810713735752197,0.0032106054665442,0.0018723958371627335,0.010494583156375659,30
16.2,TotalEnstrophyRelativeLoss,FNO,0.002624379310432369,0.0027764716931286022,0.0017824406227886292,0.0069779890924928185,30
16.3,TotalEnstrophyRelativeLoss,FNO,0.002731192075798848,0.001616145237451392,0.002238909352121377,0.005678471082388087,30
16.400000000000002,TotalEnstrophyRelativeLoss,FNO,0.0028722691817386825,0.00190303813938946,0.002536272287280852,0.006666068679964242,30
16.5,TotalEnstrophyRelativeLoss,FNO,0.0022564048254568245,0.0018317174970891416,0.001863622925646778,0.005450660509331446,30
16.6,TotalEnstrophyRelativeLoss,FNO,0.0027702169857993187,0.0019435556761654975,0.0022838657257315113,0.0062311929939376075,30
16.7,TotalEnstrophyRelativeLoss,FNO,0.002748731209237927,0.0024788907544014273,0.001385093961407204,0.007141415372108149,30
16.8,TotalEnstrophyRelativeLoss,FNO,0.002560423118760939,0.0019492405027862335,0.0017793374034989753,0.00593992990425029,30
16.900000000000002,TotalEnstrophyRelativeLoss,FNO,0.002700655387182324,0.002023828278759572,0.0021814651895404697,0.006687235670933571,30
17.0,TotalEnstrophyRelativeLoss,FNO,0.00278283366364927,0.001846228366073107,0.002711444354002916,0.006158996615778969,30
17.1,TotalEnstrophyRelativeLoss,FNO,0.0029921116290001024,0.002077834852974112,0.0027515373614130562,0.006690679364915357,30
17.2,TotalEnstrophyRelativeLoss,FNO,0.002910839615840586,0.002131729431074814,0.002564822420502856,0.006992858229702711,30
17.3,TotalEnstrophyRelativeLoss,FNO,0.002950303589338601,0.0019187233380820838,0.0025955738160901177,0.006005468554978812,30
17.400000000000002,TotalEnstrophyRelativeLoss,FNO,0.0027883833345975274,0.0018053566574345106,0.002838491770447567,0.005720952490918995,30
17.5,TotalEnstrophyRelativeLoss,FNO,0.002723379686421045,0.0027389795921453075,0.0019052811889117643,0.008195683479366424,30
17.6,TotalEnstrophyRelativeLoss,FNO,0.0027803853935493977,0.002517190253029622,0.0020366258829073646,0.008008368184414546,30
17.7,TotalEnstrophyRelativeLoss,FNO,0.002675352368165711,0.002185319336048852,0.002169591388430445,0.006608353509312087,30
17.8,TotalEnstrophyRelativeLoss,FNO,0.002484205861508806,0.0019876677243703964,0.0022919777894684495,0.0064856354242791275,30
17.900000000000002,TotalEnstrophyRelativeLoss,FNO,0.002815274596662308,0.0028290989585131494,0.0014967984208402651,0.008825820763838824,30
18.0,TotalEnstrophyRelativeLoss,FNO,0.0033550295933093203,0.003299861845523245,0.0017626275450810854,0.010701270530885645,30
18.1,TotalEnstrophyRelativeLoss,FNO,0.003035352670751733,0.002634918129701696,0.002193004034123343,0.008416419755221774,30
18.2,TotalEnstrophyRelativeLoss,FNO,0.0027767537612175238,0.00288796366906534,0.0015830529975804847,0.00826719377338591,30
18.3,TotalEnstrophyRelativeLoss,FNO,0.0026054031230089794,0.00250193452647952,0.0015811220709982569,0.006509611686319023,30
18.400000000000002,TotalEnstrophyRelativeLoss,FNO,0.002565350279850395,0.002142275101436903,0.002054931153952306,0.00666789607034717,30
18.5,TotalEnstrophyRelativeLoss,FNO,0.0024634036333466753,0.0021212752800428255,0.0017289225578989349,0.006492533022052171,30
18.6,TotalEnstrophyRelativeLoss,FNO,0.0032185438501389934,0.002885903413934156,0.002054751321593751,0.008169267879598248,30
18.7,TotalEnstrophyRelativeLoss,FNO,0.002829980778011116,0.002774686944782425,0.001883289177739265,0.008835000367487406,30
18.8,TotalEnstrophyRelativeLoss,FNO,0.0027076326110628455,0.0018386807844367181,0.0022105603226966817,0.00670029178439069,30
18.900000000000002,TotalEnstrophyRelativeLoss,FNO,0.0021940487381230302,0.0016762780601496708,0.0018537109503948368,0.005457643014745602,30
19.0,TotalEnstrophyRelativeLoss,FNO,0.003093986024793042,0.003398819482093696,0.0022134263800225973,0.011316528371802154,30
19.1,TotalEnstrophyRelativeLoss,FNO,0.004070842037624746,0.0035309611945019297,0.003412583517387255,0.011857159308980557,30
19.200000000000003,TotalEnstrophyRelativeLoss,FNO,0.003139771765931975,0.00258182809598779,0.0026047296480478993,0.008242306694972362,30
19.3,TotalEnstrophyRelativeLoss,FNO,0.003493222473189994,0.0029864221283119547,0.0027358027521919752,0.009111168273177098,30
19.400000000000002,TotalEnstrophyRelativeLoss,FNO,0.003934343066158121,0.0034417129699263827,0.002668213270720111,0.010734550403892889,30
19.5,TotalEnstrophyRelativeLoss,FNO,0.004038343991420053,0.003108336557692607,0.0031680718046367203,0.010824601035253154,30
19.6,TotalEnstrophyRelativeLoss,FNO,0.003524862572331764,0.003042060441771957,0.002930879950178441,0.00752795477700093,30
19.700000000000003,TotalEnstrophyRelativeLoss,FNO,0.0025263435018229446,0.0019679603525216863,0.0021401851576533628,0.0066905282953729885,30
19.8,TotalEnstrophyRelativeLoss,FNO,0.0027479699277937236,0.002062806581262519,0.0022190806996167075,0.006731715781111251,30
19.900000000000002,TotalEnstrophyRelativeLoss,FNO,0.0032554681272157575,0.0030152804462472505,0.0027264186020987133,0.009396733960259885,30
20.0,TotalEnstrophyRelativeLoss,FNO,0.0030600018604957325,0.002563566731954178,0.002557925793693714,0.007873877552798236,30
20.1,TotalEnstrophyRelativeLoss,FNO,0.003659095790866802,0.002777969338141371,0.0029746099979074637,0.007931845293667566,30
20.200000000000003,TotalEnstrophyRelativeLoss,FNO,0.003505565083723103,0.003619139559878661,0.001815675606046124,0.011109613556947479,30
20.3,TotalEnstrophyRelativeLoss,FNO,0.0030177248312544635,0.002850578784728436,0.0023346973975723675,0.008299165806477042,30
20.400000000000002,TotalEnstrophyRelativeLoss,FNO,0.0032286985677393762,0.0034333068635261006,0.0023961519960826886,0.008584344492949097,30
20.5,TotalEnstrophyRelativeLoss,FNO,0.0032453485186487926,0.003670355570096807,0.0019184874918304028,0.011384692978650215,30
20.6,TotalEnstrophyRelativeLoss,FNO,0.0028381103530638135,0.0025592303332638146,0.002395221160468179,0.00700761192102373,30
20.700000000000003,TotalEnstrophyRelativeLoss,FNO,0.0024509514726194235,0.0021713372471410834,0.0020839003564859003,0.006369367616289842,30
20.8,TotalEnstrophyRelativeLoss,FNO,0.003426670041851991,0.002731300699008678,0.0025173372557118242,0.008080850813196268,30
20.900000000000002,TotalEnstrophyRelativeLoss,FNO,0.0031075110673561552,0.002075500971042059,0.002722020149635314,0.006453522707044142,30
21.0,TotalEnstrophyRelativeLoss,FNO,0.0035461873292550157,0.0028054678396377247,0.002801501191611212,0.008989877385520817,30
21.1,TotalEnstrophyRelativeLoss,FNO,0.0030600413168362637,0.0028478657843144174,0.0023980014457039645,0.008595549706909515,30
21.200000000000003,TotalEnstrophyRelativeLoss,FNO,0.002800365554590241,0.003977408304287158,0.0019091313173871462,0.006458407632688937,30
21.3,TotalEnstrophyRelativeLoss,FNO,0.0026158273433946684,0.0030297908172649103,0.0017449093100339456,0.008627857630975122,30
21.400000000000002,TotalEnstrophyRelativeLoss,FNO,0.0022792832551129434,0.0019769312534829897,0.001896378612885013,0.006006082903786227,30
21.5,TotalEnstrophyRelativeLoss,FNO,0.0025056453693597215,0.0024200394192011865,0.0017135290891937232,0.007344581178002281,30
21.6,TotalEnstrophyRelativeLoss,FNO,0.0025445563266941955,0.002950487032867049,0.0015216174880865727,0.008721121199334145,30
21.700000000000003,TotalEnstrophyRelativeLoss,FNO,0.002708725893081865,0.00230467860185294,0.001943404848925638,0.006428240595339866,30
21.8,TotalEnstrophyRelativeLoss,FNO,0.0036869768984322403,0.002772441105842751,0.0029208998950438127,0.007958915697494566,30
21.900000000000002,TotalEnstrophyRelativeLoss,FNO,0.0037234669048680255,0.0032059460844841912,0.002662403323967379,0.010227889792885084,30
22.0,TotalEnstrophyRelativeLoss,FNO,0.0030800569523599997,0.0029470072872793567,0.0022490011196308877,0.009146841661904189,30
22.1,TotalEnstrophyRelativeLoss,FNO,0.0034221154744474235,0.002855478819540998,0.00215221518515887,0.007673846178846485,30
22.200000000000003,TotalEnstrophyRelativeLoss,FNO,0.00403778120977567,0.003652536783552019,0.0026529774398596885,0.010259001739526036,30
22.3,TotalEnstrophyRelativeLoss,FNO,0.0033425520112086637,0.0034599407254081805,0.0018416000327077528,0.0092501700975428,30
22.400000000000002,TotalEnstrophyRelativeLoss,FNO,0.003256009139611966,0.0035013935055721534,0.002058999157746729,0.009642627667562242,30
22.5,TotalEnstrophyRelativeLoss,FNO,0.0031938282557335295,0.0031949252029421964,0.0020438406700284116,0.010922749177442187,30
22.6,TotalEnstrophyRelativeLoss,FNO,0.002923808755419287,0.003137485401802265,0.0017907160790157513,0.009581982321466521,30
22.700000000000003,TotalEnstrophyRelativeLoss,FNO,0.0022703626552203642,0.0014958932080720386,0.0021070191526347884,0.004642800938996649,30
22.8,TotalEnstrophyRelativeLoss,FNO,0.0026793130767982097,0.0022188417127451724,0.001748383773688769,0.006531392719292513,30
22.900000000000002,TotalEnstrophyRelativeLoss,FNO,0.0030373465613802116,0.0018573695202604473,0.0032444980124941196,0.005886178909072871,30
23.0,TotalEnstrophyRelativeLoss,FNO,0.0030266687186065785,0.0019918805873337234,0.003099588162808352,0.006273103584380022,30
23.1,TotalEnstrophyRelativeLoss,FNO,0.0027097906794686286,0.002207906994859308,0.0020699259002343135,0.00710543143724443,30
23.200000000000003,TotalEnstrophyRelativeLoss,FNO,0.0023931656216446134,0.0020204180422861875,0.0017246503252348203,0.005370153339474559,30
