time_rel,quantity,method,loss_mean,loss_std,loss_median,loss_p95,n_traj
38.300000000000004,KineticEnergyAbsLoss,GNOT,0.00010078319658835729,8.926054440305147e-05,6.666360422968864e-05,0.0002692812122404573,30
38.400000000000006,KineticEnergyAbsLoss,GNOT,0.00010097635289033255,8.93113515173334e-05,6.453040987253189e-05,0.00026669688522815686,30
38.5,KineticEnergyAbsLoss,GNOT,0.00010200718728204568,8.933568329691677e-05,6.479094736278057e-05,0.00026462357491254787,30
38.6,KineticEnergyAbsLoss,GNOT,0.00010319190720717112,9.00843218161851e-05,6.720330566167831e-05,0.00026675611734390244,30
38.7,KineticEnergyAbsLoss,GNOT,0.00010448711303373178,9.058798384708723e-05,7.195025682449341e-05,0.00027106329798698414,30
38.800000000000004,KineticEnergyAbsLoss,GNOT,0.00010512890294194222,9.187932754353707e-05,7.005268707871437e-05,0.00027784835547208783,30
38.900000000000006,KineticEnergyAbsLoss,GNOT,0.00010414160788059234,9.271899922273171e-05,6.819656118750572e-05,0.0002816846594214439,30
39.0,KineticEnergyAbsLoss,GNOT,0.0001033708918839693,9.25781085544779e-05,6.419885903596878e-05,0.0002846812829375267,30
39.1,KineticEnergyAbsLoss,GNOT,0.000103374058380723,9.195196899108485e-05,6.47054985165596e-05,0.00028514591977000234,30
39.2,KineticEnergyAbsLoss,GNOT,0.00010344532007972399,9.088658569810568e-05,6.629526615142822e-05,0.00028296336531639097,30
39.300000000000004,KineticEnergyAbsLoss,GNOT,0.00010428231519957384,8.961580241171612e-05,6.801425479352474e-05,0.00027994615957140914,30
39.400000000000006,KineticEnergyAbsLoss,GNOT,0.0001042609258244435,8.923118829680683e-05,7.210811600089073e-05,0.0002789174206554889,30
39.5,KineticEnergyAbsLoss,GNOT,0.00010247654281556607,8.976262909148665e-05,7.157959043979645e-05,0.00028097964823245995,30
39.6,KineticEnergyAbsLoss,GNOT,9.931651875376702e-05,9.1195516528036e-05,7.298123091459274e-05,0.00028186962008476253,30
39.7,KineticEnergyAbsLoss,GNOT,9.791526633004347e-05,9.19658448212748e-05,6.810808554291725e-05,0.00028044767677783963,30
39.800000000000004,KineticEnergyAbsLoss,GNOT,9.767742206652959e-05,9.157256033747657e-05,6.672227755188942e-05,0.00027618240565061567,30
39.900000000000006,KineticEnergyAbsLoss,GNOT,9.7474983582894e-05,9.07933750290583e-05,6.789341568946838e-05,0.00026937676593661306,30
40.0,KineticEnergyAbsLoss,GNOT,9.621341402331988e-05,8.999129678078894e-05,7.175840437412262e-05,0.00026066936552524564,30
0.1,KineticEnergyRelativeLoss,GNOT,0.0002274137231939636,0.00020376065258036427,0.00016719874432925364,0.0006553303966860918,30
0.2,KineticEnergyRelativeLoss,GNOT,0.0004227366420025079,0.00042567107781177387,0.00026478116098520933,0.0010334135593071498,30
0.30000000000000004,KineticEnergyRelativeLoss,GNOT,0.000590202770619656,0.0006205432274916516,0.0003785062653013739,0.0017567783384505454,30
0.4,KineticEnergyRelativeLoss,GNOT,0.0007858390329958798,0.0007094237191182855,0.0005383293641830503,0.0024124298434747464,30
0.5,KineticEnergyRelativeLoss,GNOT,0.0008090839181297079,0.0007063053232653885,0.0005549738761148161,0.002085279089317184,30
0.6000000000000001,KineticEnergyRelativeLoss,GNOT,0.0007963452381315402,0.000706501603449633,0.0005690706313001629,0.002295248111444014,30
0.7000000000000001,KineticEnergyRelativeLoss,GNOT,0.0007926797944428407,0.0007381401019583134,0.0006132760804178258,0.0024280500263552094,30
0.8,KineticEnergyRelativeLoss,GNOT,0.0009066629802227943,0.0007496168264066902,0.0007402307383551237,0.002328367136819609,30
0.9,KineticEnergyRelativeLoss,GNOT,0.0010280695312602083,0.0008775857597463458,0.0008345583051529316,0.0026677306800013748,30
1.0,KineticEnergyRelativeLoss,GNOT,0.0010868205927788144,0.000964435943320048,0.0009527274976104335,0.002469780769316749,30
1.1,KineticEnergyRelativeLoss,GNOT,0.0010557306972399964,0.0010306470821504527,0.0008052280878888725,0.0024774380142465425,30
1.2000000000000002,KineticEnergyRelativeLoss,GNOT,0.0010283058717392782,0.0010283985324274793,0.0007518814219969623,0.0026774990677257047,30
1.3,KineticEnergyRelativeLoss,GNOT,0.0010749478032462197,0.0010042594409061356,0.000883591455635162,0.002988545757270839,30
1.4000000000000001,KineticEnergyRelativeLoss,GNOT,0.001137661989123466,0.0011381110915848654,0.0008244060227311138,0.003649223584088139,30
1.5,KineticEnergyRelativeLoss,GNOT,0.0012664597305340984,0.001236129045207706,0.0008751885382208052,0.004091234251129503,30
1.6,KineticEnergyRelativeLoss,GNOT,0.0012590864289186373,0.0013010285861640768,0.0008095706929112543,0.004402663542691592,30
1.7000000000000002,KineticEnergyRelativeLoss,GNOT,0.0012486786766014238,0.0013072292282260295,0.0007622935769668372,0.004334663392638387,30
1.8,KineticEnergyRelativeLoss,GNOT,0.0012882160570608036,0.0012984211837330463,0.0008287710977105667,0.004533835665861056,30
1.9000000000000001,KineticEnergyRelativeLoss,GNOT,0.0013353823370429534,0.001291967084246508,0.0007219204708821942,0.00442044994975032,30
2.0,KineticEnergyRelativeLoss,GNOT,0.0013965783932624607,0.0013453400958247333,0.0009094742642349804,0.0042335734795093845,30
2.1,KineticEnergyRelativeLoss,GNOT,0.0015169855757514318,0.001386922407716666,0.0010009547313600867,0.004612596591815755,30
2.2,KineticEnergyRelativeLoss,GNOT,0.001677881884311308,0.0015202378806920555,0.0012234843243753143,0.00519320709286889,30
2.3000000000000003,KineticEnergyRelativeLoss,GNOT,0.0017749477228777126,0.0016620311145702888,0.001247109379449427,0.005733395951319942,30
2.4000000000000004,KineticEnergyRelativeLoss,GNOT,0.0017687692604784332,0.0016993431700310908,0.0014268780118922774,0.006048614508655531,30
2.5,KineticEnergyRelativeLoss,GNOT,0.0017895318526956858,0.0017029443573411392,0.0013314899943527281,0.0057025275530300165,30
2.6,KineticEnergyRelativeLoss,GNOT,0.0017959954518565603,0.0017499808922961258,0.0011628802712951593,0.005587470383332829,30
2.7,KineticEnergyRelativeLoss,GNOT,0.0018344239314192787,0.00177698149787275,0.001167317864653755,0.005688008767875824,30
2.8000000000000003,KineticEnergyRelativeLoss,GNOT,0.0018032218370594405,0.0018182752866209137,0.0011926876883180681,0.0057080901470093455,30
2.9000000000000004,KineticEnergyRelativeLoss,GNOT,0.0018745920136447988,0.0018197709075116761,0.0014005554082575158,0.005643738617812181,30
3.0,KineticEnergyRelativeLoss,GNOT,0.001974725051671434,0.0019116426653284432,0.0015057969918248816,0.0057855930597477765,30
3.1,KineticEnergyRelativeLoss,GNOT,0.002095802975290583,0.0020999748904670184,0.0014852325824720155,0.005813934751691688,30
3.2,KineticEnergyRelativeLoss,GNOT,0.0022485557915961196,0.002309793604404949,0.0016090401580823046,0.006208402153266358,30
3.3000000000000003,KineticEnergyRelativeLoss,GNOT,0.0024579732861403467,0.0024197048039037027,0.0017184544222361292,0.006863490229203976,30
3.4000000000000004,KineticEnergyRelativeLoss,GNOT,0.0026084502497857776,0.002496436433918539,0.001721584007135892,0.00745601714167791,30
3.5,KineticEnergyRelativeLoss,GNOT,0.0027679678462269167,0.0024491798027141253,0.0017542242861569638,0.007396447583068142,30
3.6,KineticEnergyRelativeLoss,GNOT,0.0028169563436751264,0.0023975284412116435,0.001730519181234816,0.007146480685588048,30
3.7,KineticEnergyRelativeLoss,GNOT,0.0028395699836209275,0.0023634842789435587,0.0017965304246939664,0.0072425752142133,30
3.8000000000000003,KineticEnergyRelativeLoss,GNOT,0.0028472098468920698,0.002318407643403237,0.0018348138288564906,0.007177070446467155,30
3.9000000000000004,KineticEnergyRelativeLoss,GNOT,0.0028350773079772102,0.0023392645741582593,0.0019448392578823586,0.007252901366038503,30
4.0,KineticEnergyRelativeLoss,GNOT,0.002859656655685961,0.0025027995729545727,0.001845832609959718,0.008151349471087874,30
4.1000000000000005,KineticEnergyRelativeLoss,GNOT,0.003013949039035463,0.0026167460957671617,0.0020934590048272026,0.008634766130848992,30
4.2,KineticEnergyRelativeLoss,GNOT,0.0031491038375726097,0.0027368177081474694,0.002279244616463038,0.009129542834109314,30
4.3,KineticEnergyRelativeLoss,GNOT,0.0031659324230543526,0.002744023598666324,0.0024092759988059353,0.009082686489355719,30
4.4,KineticEnergyRelativeLoss,GNOT,0.0031056032343268966,0.002621977851966842,0.0024806489306837968,0.008317183098550715,30
4.5,KineticEnergyRelativeLoss,GNOT,0.0030348343483081303,0.002499793502528425,0.0023545092708804295,0.008145829172672125,30
4.6000000000000005,KineticEnergyRelativeLoss,GNOT,0.0030184395240570763,0.002391538021901635,0.0021278366441613832,0.007936439341611716,30
4.7,KineticEnergyRelativeLoss,GNOT,0.00300985604571601,0.002293991540011061,0.002328825349709739,0.007478725666552196,30
4.800000000000001,KineticEnergyRelativeLoss,GNOT,0.0030082520408346008,0.0022306245461018543,0.0023995246950486255,0.0074094089106485125,30
4.9,KineticEnergyRelativeLoss,GNOT,0.003002286659724461,0.00215580899203731,0.00250296411694913,0.007447257974634918,30
5.0,KineticEnergyRelativeLoss,GNOT,0.0029729630557709156,0.0021576073864326395,0.0025932544110431627,0.007163849059210814,30
5.1000000000000005,KineticEnergyRelativeLoss,GNOT,0.0029629488588035565,0.002192479906040586,0.0027736646832919147,0.0074064309774496155,30
5.2,KineticEnergyRelativeLoss,GNOT,0.0030514561443802063,0.0022474221869199923,0.0027777010306733038,0.008112759474061629,30
5.300000000000001,KineticEnergyRelativeLoss,GNOT,0.0030934524690778243,0.002330526482706041,0.0025654723439591863,0.008165545838416215,30
5.4,KineticEnergyRelativeLoss,GNOT,0.0030919856418328675,0.0024113895115802975,0.002580182571023157,0.008012795827114318,30
5.5,KineticEnergyRelativeLoss,GNOT,0.003052649400634865,0.002312925843691099,0.0023441898844894092,0.007548402735169079,30
5.6000000000000005,KineticEnergyRelativeLoss,GNOT,0.0029849564847933643,0.002147016398196884,0.0023125471027840632,0.006839218290547867,30
5.7,KineticEnergyRelativeLoss,GNOT,0.0029017630512978574,0.002046816036377247,0.002349803864956172,0.00616986101666383,30
5.800000000000001,KineticEnergyRelativeLoss,GNOT,0.0029043990837965394,0.002084285590359794,0.0023507415647297915,0.006436274024703714,30
5.9,KineticEnergyRelativeLoss,GNOT,0.003020312777128702,0.002166903973641931,0.002425378026038124,0.007241942812338116,30
6.0,KineticEnergyRelativeLoss,GNOT,0.003094771696097311,0.002316580732403928,0.0025972981509392442,0.007729845170406953,30
6.1000000000000005,KineticEnergyRelativeLoss,GNOT,0.003243920328052151,0.0023979364469354724,0.0026031551533165663,0.007659280705109748,30
6.2,KineticEnergyRelativeLoss,GNOT,0.0033297481177756508,0.0024261094470543866,0.00243468220651133,0.007603053583916753,30
6.300000000000001,KineticEnergyRelativeLoss,GNOT,0.0033346199777627475,0.0024673252799931682,0.002461954094269403,0.007808562062241039,30
6.4,KineticEnergyRelativeLoss,GNOT,0.003378845802844325,0.002479046129526131,0.002338577490181045,0.00822733337271534,30
6.5,KineticEnergyRelativeLoss,GNOT,0.0033800148679341002,0.002510410139959825,0.002436468789788636,0.008713246705927996,30
6.6000000000000005,KineticEnergyRelativeLoss,GNOT,0.003342441142880936,0.0025594515503398634,0.0025884976946894383,0.009090308744608599,30
6.7,KineticEnergyRelativeLoss,GNOT,0.0033432335459389856,0.00251365032325197,0.0028745577760408737,0.009239579000094492,30
6.800000000000001,KineticEnergyRelativeLoss,GNOT,0.003311710710387054,0.0023772474852547737,0.0027673723522048865,0.008829890468491147,30
6.9,KineticEnergyRelativeLoss,GNOT,0.0032860796579227544,0.0022452463263922897,0.0028024791957645184,0.007988077911087544,30
7.0,KineticEnergyRelativeLoss,GNOT,0.0032912453525571947,0.002230371213209385,0.002858262156071008,0.0076473704983122,30
7.1000000000000005,KineticEnergyRelativeLoss,GNOT,0.00332380340202218,0.002317017237119822,0.002442939054546795,0.007870325039530028,30
7.2,KineticEnergyRelativeLoss,GNOT,0.0033680254678754426,0.002399945171927326,0.002480253843282573,0.007856118297840949,30
7.300000000000001,KineticEnergyRelativeLoss,GNOT,0.0033644009472746446,0.002439192595199516,0.0027438755541833795,0.007866162404285233,30
7.4,KineticEnergyRelativeLoss,GNOT,0.003287443405894854,0.002414768691008861,0.0028847903378244437,0.007960515691375476,30
7.5,KineticEnergyRelativeLoss,GNOT,0.003262409800217286,0.0022234044054611052,0.002990950959351057,0.007846289288268764,30
7.6000000000000005,KineticEnergyRelativeLoss,GNOT,0.0032327342303392365,0.0020253932287984454,0.0030200086436396245,0.007189337391262428,30
7.7,KineticEnergyRelativeLoss,GNOT,0.003235784997144846,0.0019547000958996517,0.002717063930537712,0.0072917296272139095,30
7.800000000000001,KineticEnergyRelativeLoss,GNOT,0.003276469938869427,0.0020259880407559024,0.0025811219452131972,0.007406671953506155,30
7.9,KineticEnergyRelativeLoss,GNOT,0.0033453890613708687,0.0021144066507547553,0.0027070408340019846,0.007107475450404698,30
8.0,KineticEnergyRelativeLoss,GNOT,0.0033562844666244793,0.0021557946782784507,0.0026058406520845217,0.006857096176397593,30
8.1,KineticEnergyRelativeLoss,GNOT,0.003337334157208342,0.002142686975160856,0.0026060785981630048,0.006707192187316212,30
8.200000000000001,KineticEnergyRelativeLoss,GNOT,0.0033075457455921694,0.0021100061146698606,0.0026927459906300587,0.006654553121484221,30
8.3,KineticEnergyRelativeLoss,GNOT,0.003323204346058828,0.0020352198397178257,0.002883665624954446,0.006524197378598494,30
8.4,KineticEnergyRelativeLoss,GNOT,0.003322764503644576,0.002041128309222521,0.002906313098565924,0.006538632910186115,30
8.5,KineticEnergyRelativeLoss,GNOT,0.003335360990841071,0.0021186056376611504,0.002917912572047823,0.0066958465181390335,30
8.6,KineticEnergyRelativeLoss,GNOT,0.0033650043531125097,0.002237656292009599,0.0030122339128738802,0.006995249509815186,30
8.700000000000001,KineticEnergyRelativeLoss,GNOT,0.003377624714337955,0.002253084080906595,0.0028331578144008083,0.00739776105992063,30
8.8,KineticEnergyRelativeLoss,GNOT,0.003436904917236422,0.002237103199950563,0.002844180339562152,0.007720621214942057,30
8.9,KineticEnergyRelativeLoss,GNOT,0.0034827167508696133,0.0022519787127525492,0.0027874649661381447,0.007856853820342522,30
9.0,KineticEnergyRelativeLoss,GNOT,0.0034774584124206156,0.002320871179743174,0.0028609269305441987,0.008092696197789013,30
9.1,KineticEnergyRelativeLoss,GNOT,0.0034245016220317472,0.0024165656259471538,0.002948465784549516,0.008429551659187639,30
9.200000000000001,KineticEnergyRelativeLoss,GNOT,0.00335662482104673,0.0025567378004982787,0.002818382928163141,0.008710465916860484,30
9.3,KineticEnergyRelativeLoss,GNOT,0.0034237415364303725,0.0026087370634378625,0.0028527139121681303,0.008935139599438648,30
9.4,KineticEnergyRelativeLoss,GNOT,0.0034833106861603,0.00269000019317812,0.0027377689137583587,0.00894915175436338,30
9.5,KineticEnergyRelativeLoss,GNOT,0.0035653830415686896,0.002766183413284882,0.0029152456640127327,0.009339739691193331,30
9.600000000000001,KineticEnergyRelativeLoss,GNOT,0.0036972012445107413,0.0028655931594352697,0.0029711611587139274,0.009867167799096258,30
9.700000000000001,KineticEnergyRelativeLoss,GNOT,0.0038731576484367113,0.002997938662732833,0.003143294593288599,0.010224391131872755,30
9.8,KineticEnergyRelativeLoss,GNOT,0.004046659275054909,0.0030976218386720915,0.0031108195466998676,0.01039748367098752,30
9.9,KineticEnergyRelativeLoss,GNOT,0.004156920772076556,0.0031295809578801236,0.00315053575133142,0.010651802549024378,30
10.0,KineticEnergyRelativeLoss,GNOT,0.0041623825915783,0.003130366531786688,0.0031832314645929166,0.010875677742326582,30
10.100000000000001,KineticEnergyRelativeLoss,GNOT,0.00409201336517331,0.0030926337200785346,0.003243419721038058,0.01094308508660639,30
10.200000000000001,KineticEnergyRelativeLoss,GNOT,0.004059883241304415,0.003077565445217813,0.0032452616383433983,0.010861976341227708,30
10.3,KineticEnergyRelativeLoss,GNOT,0.004043386721061335,0.003050005771581187,0.003122197763148133,0.010594490167861103,30
10.4,KineticEnergyRelativeLoss,GNOT,0.004066734710629411,0.003087632102933785,0.003122170262929532,0.01070022168337429,30
10.5,KineticEnergyRelativeLoss,GNOT,0.0040923853738998855,0.00317936118123838,0.0030663816642091312,0.010988016000230184,30
10.600000000000001,KineticEnergyRelativeLoss,GNOT,0.004153268423014008,0.0032064089275486312,0.0029068431616553255,0.010824975094120195,30
10.700000000000001,KineticEnergyRelativeLoss,GNOT,0.004204311097000178,0.0031078840478057867,0.003080091247172542,0.010284440202887322,30
10.8,KineticEnergyRelativeLoss,GNOT,0.00425821582280278,0.002975222016973364,0.003128222466694156,0.009839560189951153,30
10.9,KineticEnergyRelativeLoss,GNOT,0.004223582765021809,0.0028488926659682194,0.003323011519259272,0.009522195373187574,30
11.0,KineticEnergyRelativeLoss,GNOT,0.004123254037142509,0.0027828669652997288,0.003123838329678218,0.009126299014859994,30
11.100000000000001,KineticEnergyRelativeLoss,GNOT,0.004077836494375415,0.0027838867729794575,0.002942433337463189,0.00932584356893601,30
11.200000000000001,KineticEnergyRelativeLoss,GNOT,0.004089058300716856,0.0027904460205468618,0.0030778789893656047,0.009227286513830696,30
11.3,KineticEnergyRelativeLoss,GNOT,0.004139824495927543,0.0027500313268194066,0.003187838034017675,0.009142917582724544,30
11.4,KineticEnergyRelativeLoss,GNOT,0.0041103047488738964,0.002718483071788938,0.003274634851944982,0.009034804863049584,30
11.5,KineticEnergyRelativeLoss,GNOT,0.004133529916693446,0.002633121159464291,0.003518122459085447,0.00879615609756087,30
11.600000000000001,KineticEnergyRelativeLoss,GNOT,0.004123046273677363,0.0025658881674658716,0.003468028434529978,0.008897364413736163,30
11.700000000000001,KineticEnergyRelativeLoss,GNOT,0.00406378798376219,0.00252903660055798,0.0035728502038267235,0.009395712396107838,30
11.8,KineticEnergyRelativeLoss,GNOT,0.003963444228627617,0.0025433712253668025,0.0036203160357879227,0.00952264694963741,30
11.9,KineticEnergyRelativeLoss,GNOT,0.003914118179040853,0.0025109620734702675,0.0033487040118341787,0.009180859133906292,30
12.0,KineticEnergyRelativeLoss,GNOT,0.003926556409114745,0.0024805571364438206,0.003321559808230312,0.008438875480114287,30
12.100000000000001,KineticEnergyRelativeLoss,GNOT,0.0039630894154349455,0.0025407520399397554,0.0032848026032484285,0.008483081177394448,30
12.200000000000001,KineticEnergyRelativeLoss,GNOT,0.004036367192058235,0.0025927624868721496,0.0033432917514434283,0.008483106290282484,30
12.3,KineticEnergyRelativeLoss,GNOT,0.0041486282968062884,0.002588207813212136,0.003441559409949221,0.008249290520112376,30
12.4,KineticEnergyRelativeLoss,GNOT,0.004218778257066637,0.002586934144168756,0.003664109853465514,0.008421767526188752,30
12.5,KineticEnergyRelativeLoss,GNOT,0.004200528710647088,0.002672890266289818,0.0036983334841592863,0.008448577930674198,30
12.600000000000001,KineticEnergyRelativeLoss,GNOT,0.004213780109691935,0.0028010009076025817,0.004082807863678019,0.008280852575311356,30
12.700000000000001,KineticEnergyRelativeLoss,GNOT,0.004243646182620112,0.002925302575692799,0.004135671184331691,0.008482801130944346,30
12.8,KineticEnergyRelativeLoss,GNOT,0.004315679994335181,0.0029958665754300784,0.003991466670147239,0.00888833859263774,30
12.9,KineticEnergyRelativeLoss,GNOT,0.004394357066426307,0.003034191736917982,0.0031404969704454315,0.00918467022408852,30
13.0,KineticEnergyRelativeLoss,GNOT,0.004494172727624713,0.0030634390021717487,0.0033382733470391137,0.009543581538701263,30
13.100000000000001,KineticEnergyRelativeLoss,GNOT,0.004448378920530337,0.0030346272370765097,0.0035503050949196834,0.009463146190880442,30
13.200000000000001,KineticEnergyRelativeLoss,GNOT,0.00436485963541682,0.0029993839297280476,0.0034860590434870374,0.009194136372379424,30
13.3,KineticEnergyRelativeLoss,GNOT,0.0043151002066824104,0.002952963263609186,0.0038814720848360336,0.008976455107851103,30
13.4,KineticEnergyRelativeLoss,GNOT,0.004330133440793758,0.002929010266434119,0.00428348238065951,0.00896160497401016,30
13.5,KineticEnergyRelativeLoss,GNOT,0.004356063509321929,0.002898396085177271,0.00416241931502969,0.009127707571938173,30
13.600000000000001,KineticEnergyRelativeLoss,GNOT,0.004379914908538541,0.002931566407760421,0.0038947793778398654,0.009431843427865193,30
13.700000000000001,KineticEnergyRelativeLoss,GNOT,0.00439253304936567,0.0030031044868499036,0.004105038552873818,0.009708262057677566,30
13.8,KineticEnergyRelativeLoss,GNOT,0.0043621669099723585,0.003046619062457486,0.004348032899452149,0.009645424493149177,30
13.9,KineticEnergyRelativeLoss,GNOT,0.00429563551713246,0.0030343896792487906,0.004357021725518767,0.009610909650947306,30
14.0,KineticEnergyRelativeLoss,GNOT,0.004236167024423409,0.0030629193851750077,0.0041820607408622,0.009949185343647513,30
14.100000000000001,KineticEnergyRelativeLoss,GNOT,0.004268867507275865,0.0030231189958608634,0.003842567452402633,0.010039762693507086,30
14.200000000000001,KineticEnergyRelativeLoss,GNOT,0.004285767441348067,0.00289484088503021,0.0037015945742889895,0.009752958077901094,30
14.3,KineticEnergyRelativeLoss,GNOT,0.004207745429568451,0.0027904176864907695,0.0036047523602486175,0.009571283130192726,30
14.4,KineticEnergyRelativeLoss,GNOT,0.004180561778759876,0.0027277587560092676,0.003716301817067039,0.009302581345432187,30
14.5,KineticEnergyRelativeLoss,GNOT,0.004272673932147913,0.0027396432189028676,0.003930419189536922,0.009528290108661849,30
14.600000000000001,KineticEnergyRelativeLoss,GNOT,0.0045040656961790205,0.002776403002094134,0.004246398745941786,0.009750881662066755,30
14.700000000000001,KineticEnergyRelativeLoss,GNOT,0.004612069819471665,0.002922266519953028,0.004557148356121224,0.009998387423755991,30
14.8,KineticEnergyRelativeLoss,GNOT,0.00472103818112426,0.0030546031576620765,0.004373574926189789,0.010434834720392184,30
14.9,KineticEnergyRelativeLoss,GNOT,0.0047487030137531245,0.003205181910492772,0.0042112086889937025,0.010770067418749654,30
15.0,KineticEnergyRelativeLoss,GNOT,0.004741189436397763,0.0033178036014557453,0.0038924376196634385,0.010934808061410412,30
15.100000000000001,KineticEnergyRelativeLoss,GNOT,0.004655211402006911,0.003449316944303233,0.003499524716470961,0.011209417332844508,30
15.200000000000001,KineticEnergyRelativeLoss,GNOT,0.004641259556149839,0.0035517333887796904,0.003340804267762984,0.01163626497463933,30
15.3,KineticEnergyRelativeLoss,GNOT,0.004663484315034051,0.0036566610690032726,0.0037251770968217573,0.0120531479986568,30
15.4,KineticEnergyRelativeLoss,GNOT,0.004736940920416676,0.0037535790983925033,0.003761912153898722,0.012407577451109084,30
15.5,KineticEnergyRelativeLoss,GNOT,0.004852326788044588,0.0038441687287284632,0.0038251707055768254,0.012753895364567742,30
15.600000000000001,KineticEnergyRelativeLoss,GNOT,0.004994689332489669,0.0039563060039858565,0.003930312054557876,0.013155585089471514,30
15.700000000000001,KineticEnergyRelativeLoss,GNOT,0.005067046161240113,0.004085556280259031,0.0040002582359649356,0.013150633536875166,30
15.8,KineticEnergyRelativeLoss,GNOT,0.005054937391799291,0.004201063981441568,0.003958220956063858,0.012693201255260238,30
15.9,KineticEnergyRelativeLoss,GNOT,0.005078043053795165,0.004249426932888012,0.0039352981181534335,0.012770647957772819,30
16.0,KineticEnergyRelativeLoss,GNOT,0.005134325858462487,0.004244566680375749,0.0038399642921503573,0.012970092664768255,30
16.1,KineticEnergyRelativeLoss,GNOT,0.005153686913142126,0.00412805586564609,0.004051097686917057,0.013372483526912811,30
16.2,KineticEnergyRelativeLoss,GNOT,0.0050859835653375655,0.003980706691443881,0.004421605799027395,0.012531220723780517,30
16.3,KineticEnergyRelativeLoss,GNOT,0.004930297217114549,0.003865577193220213,0.00479866916837606,0.01180009308374317,30
16.400000000000002,KineticEnergyRelativeLoss,GNOT,0.004812346599106755,0.0038270999037564833,0.004807569312538836,0.011586801188261105,30
16.5,KineticEnergyRelativeLoss,GNOT,0.0047922188563637134,0.0038188879238024876,0.004770179515019916,0.012153255853453303,30
16.6,KineticEnergyRelativeLoss,GNOT,0.004800367985352142,0.003904454784302872,0.004486104565713569,0.012353648075784835,30
16.7,KineticEnergyRelativeLoss,GNOT,0.004808372335490282,0.004040289541319841,0.00433413735454994,0.012818542090072764,30
16.8,KineticEnergyRelativeLoss,GNOT,0.004891702434006337,0.003993935625665294,0.004234920057092428,0.013399584605547897,30
16.900000000000002,KineticEnergyRelativeLoss,GNOT,0.004885269247779017,0.0038865871490556697,0.004149642645721242,0.012925153364494743,30
17.0,KineticEnergyRelativeLoss,GNOT,0.004799170934593323,0.0037355829730433034,0.00433530583612487,0.01222572560912857,30
17.1,KineticEnergyRelativeLoss,GNOT,0.004673876756602361,0.0035193889615850785,0.0045549708181926475,0.011595165731945287,30
17.2,KineticEnergyRelativeLoss,GNOT,0.004514963924150847,0.0032375660819115018,0.004651015649151689,0.01037822063164541,30
17.3,KineticEnergyRelativeLoss,GNOT,0.004401336440721548,0.003057264552445791,0.004552952909820615,0.009442974812182104,30
17.400000000000002,KineticEnergyRelativeLoss,GNOT,0.0043609057457145795,0.0029699346281987994,0.004251334317412921,0.009193981170478148,30
17.5,KineticEnergyRelativeLoss,GNOT,0.0043522025608365355,0.0029326120137098907,0.004377133677560593,0.00929792863091803,30
17.6,KineticEnergyRelativeLoss,GNOT,0.004388459523615378,0.0029916832760144814,0.0045669608833722826,0.009756488236843676,30
17.7,KineticEnergyRelativeLoss,GNOT,0.004428498027632262,0.0030790218234305797,0.00433581066618702,0.010303716033368706,30
17.8,KineticEnergyRelativeLoss,GNOT,0.004478557559611838,0.003150680247458041,0.004294312170133856,0.010720527719148196,30
17.900000000000002,KineticEnergyRelativeLoss,GNOT,0.004486363341524745,0.003218153001181949,0.004128298710655103,0.010913771669081695,30
18.0,KineticEnergyRelativeLoss,GNOT,0.004557214260581669,0.003338275093494466,0.003862151009178392,0.011306646804770506,30
18.1,KineticEnergyRelativeLoss,GNOT,0.0045777928248720845,0.0033081174416588785,0.003834863001711037,0.010733411049043766,30
18.2,KineticEnergyRelativeLoss,GNOT,0.004485812127514625,0.003195979457233474,0.00439481353595577,0.009711748747230265,30
18.3,KineticEnergyRelativeLoss,GNOT,0.0044080694143794315,0.003128678431492528,0.004522114962259563,0.00899526160389659,30
18.400000000000002,KineticEnergyRelativeLoss,GNOT,0.004359874362520028,0.0030550941321684237,0.00443065871685372,0.008513411526728947,30
18.5,KineticEnergyRelativeLoss,GNOT,0.004404820819779828,0.0031011367402771282,0.004400623644731866,0.008702461391694016,30
18.6,KineticEnergyRelativeLoss,GNOT,0.004564526312155843,0.003281571611538711,0.004206850872471694,0.008936776754387183,30
18.7,KineticEnergyRelativeLoss,GNOT,0.00473700336839765,0.003487144608378128,0.004164178300712546,0.009274042926725836,30
18.8,KineticEnergyRelativeLoss,GNOT,0.004808924177427635,0.00363973993502065,0.003839252668020744,0.00977213408866777,30
18.900000000000002,KineticEnergyRelativeLoss,GNOT,0.004744175556744457,0.0037302297565463436,0.003687136188313059,0.010010616914668249,30
19.0,KineticEnergyRelativeLoss,GNOT,0.004645960341998244,0.003715577181448686,0.0036848895972087115,0.009974676943811222,30
19.1,KineticEnergyRelativeLoss,GNOT,0.004618989665399093,0.0036944497538000266,0.0037053322613699795,0.01031220765830064,30
19.200000000000003,KineticEnergyRelativeLoss,GNOT,0.0046995676016730195,0.003726568854383188,0.004057007540577138,0.010655565913327725,30
19.3,KineticEnergyRelativeLoss,GNOT,0.00486873673171713,0.0037404751446150912,0.004351294903171898,0.010544888566363186,30
19.400000000000002,KineticEnergyRelativeLoss,GNOT,0.004981681105939879,0.0038061079892202933,0.004323545433510167,0.010271454940638141,30
19.5,KineticEnergyRelativeLoss,GNOT,0.005143726214215005,0.0039018515729564037,0.004354834386452561,0.011026352051817017,30
