time_rel,quantity,method,corner,loss_mean,loss_std,loss_median,loss_p95,n_traj
4.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0014746464080720519,0.0008741479157765528,0.0011125807650387287,0.0032382335048168893,30
4.6000000000000005,CornerVorticityAbsL2Loss,GNOT,BL,0.0014593347926468898,0.0008782769241950462,0.001095287676434964,0.0033179094549268466,30
4.7,CornerVorticityAbsL2Loss,GNOT,BL,0.0014565303669466327,0.000889614988373759,0.001102240348700434,0.003246365452650932,30
4.800000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0014824735621611278,0.0009321559537372539,0.0011518871178850532,0.0033161217696033394,30
4.9,CornerVorticityAbsL2Loss,GNOT,BL,0.0015018096261580165,0.0009815101323666937,0.001195324119180441,0.003499249788001177,30
5.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0015324704872909933,0.0010329293249536206,0.0012202658108435571,0.003646734426729378,30
5.1000000000000005,CornerVorticityAbsL2Loss,GNOT,BL,0.0015761096069278817,0.0011039890606939285,0.0013005650835111737,0.0038013001671060886,30
5.2,CornerVorticityAbsL2Loss,GNOT,BL,0.0016284706944134086,0.001172729049553339,0.0012677718186751008,0.00394238143926486,30
5.300000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0016709910395244756,0.0012145342405168627,0.0012912829988636076,0.004211062460672107,30
5.4,CornerVorticityAbsL2Loss,GNOT,BL,0.0016850858402904124,0.0012468315734135153,0.00126048200763762,0.004445950733497737,30
5.5,CornerVorticityAbsL2Loss,GNOT,BL,0.001684880000539124,0.0012695368258502054,0.001208488887641579,0.004605192271992563,30
5.6000000000000005,CornerVorticityAbsL2Loss,GNOT,BL,0.0016904870901877681,0.0012822837082290736,0.0012127977097406983,0.004746913933195172,30
5.7,CornerVorticityAbsL2Loss,GNOT,BL,0.001687605498591438,0.0012890218520059526,0.0012048855423927307,0.0048180065816268314,30
5.800000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.00169864723769327,0.0013167725734242687,0.0012275615008547902,0.004811839736066756,30
5.9,CornerVorticityAbsL2Loss,GNOT,BL,0.0017081620598522326,0.0013662840144770434,0.0012120738974772394,0.004854387533850965,30
6.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0017083285648065308,0.001381452920689488,0.0011476175277493894,0.004706448409706351,30
6.1000000000000005,CornerVorticityAbsL2Loss,GNOT,BL,0.001693205510188515,0.0013395027712486734,0.0011117786634713411,0.004358507308643308,30
6.2,CornerVorticityAbsL2Loss,GNOT,BL,0.001677548470130811,0.001256185440686231,0.0011742020724341273,0.003916994249448177,30
6.300000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0016479832566498468,0.0011751208006937036,0.0011811423464678228,0.003593639843165873,30
6.4,CornerVorticityAbsL2Loss,GNOT,BL,0.0016058496607001872,0.0010949788047735162,0.0012031577643938363,0.00331198867643252,30
6.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0015755751403048635,0.0010204058094636162,0.0012423790758475661,0.0032090522930957373,30
6.6000000000000005,CornerVorticityAbsL2Loss,GNOT,BL,0.0015334034978877753,0.0009428808356553853,0.001278775162063539,0.0031976501340977848,30
6.7,CornerVorticityAbsL2Loss,GNOT,BL,0.0015014718684445447,0.00087879248108,0.0012206599349156022,0.0031000745482742784,30
6.800000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0014852449879981578,0.0008207240102084373,0.001175148063339293,0.0029345529270358383,30
6.9,CornerVorticityAbsL2Loss,GNOT,BL,0.001477372304846843,0.0007841657071744619,0.0011743737268261611,0.0027635705890133974,30
7.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0014671337868397436,0.0007875318704215692,0.0011239585001021624,0.0029441344668157394,30
7.1000000000000005,CornerVorticityAbsL2Loss,GNOT,BL,0.0014778742256263892,0.0008280411261955458,0.0011193387326784432,0.0029833192005753514,30
7.2,CornerVorticityAbsL2Loss,GNOT,BL,0.0015049952722620218,0.0008644890353654861,0.001133823476266116,0.0031967684626579276,30
7.300000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015105744125321508,0.0008798920360960565,0.0011447625583969057,0.0030362353660166263,30
7.4,CornerVorticityAbsL2Loss,GNOT,BL,0.001488286346041908,0.000874037580459176,0.001154085563030094,0.002938907942734658,30
7.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0014536135694167265,0.0008557987145066138,0.0011297513847239316,0.002991376572754234,30
7.6000000000000005,CornerVorticityAbsL2Loss,GNOT,BL,0.0014364331747250012,0.0008486482415063282,0.0010932196164503694,0.0030644924030639228,30
7.7,CornerVorticityAbsL2Loss,GNOT,BL,0.0014335296213782082,0.000863621371515017,0.0011229742667637765,0.0031463041203096506,30
7.800000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0014474098997501036,0.0009082725072461403,0.0011020778911188245,0.003224341524764895,30
7.9,CornerVorticityAbsL2Loss,GNOT,BL,0.001480653901429226,0.0009901486380628549,0.0010891258716583252,0.0032517410116270178,30
8.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0015153840378237268,0.001085517134924901,0.0010600347886793315,0.0033388710813596844,30
8.1,CornerVorticityAbsL2Loss,GNOT,BL,0.0015488915630461027,0.0011666874326210178,0.001027871621772647,0.0036986361490562534,30
8.200000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015958691568812356,0.0012282214734422353,0.001021299627609551,0.004015952674672004,30
8.3,CornerVorticityAbsL2Loss,GNOT,BL,0.001639977471010449,0.0012697565218898962,0.0010201792465522885,0.004272418923210348,30
8.4,CornerVorticityAbsL2Loss,GNOT,BL,0.0016559700413684671,0.0012979651846843465,0.0010711196810007095,0.0043987143319100105,30
8.5,CornerVorticityAbsL2Loss,GNOT,BL,0.001664937668829225,0.0013372768776038,0.0010653591016307473,0.004586003487929699,30
8.6,CornerVorticityAbsL2Loss,GNOT,BL,0.0016458883833062525,0.0013506358414528588,0.0010239027324132621,0.004555638018064199,30
8.700000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0016069389220016697,0.0013231313876026565,0.0009769401513040066,0.004311026702634989,30
8.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0015635346372922263,0.0012804034579419104,0.0009441149304620922,0.0039604873629286875,30
8.9,CornerVorticityAbsL2Loss,GNOT,BL,0.0015266975533450022,0.001257546594792443,0.0009776420483831316,0.003704348276369272,30
9.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0015111170350185906,0.001243814476730062,0.0009856261603999883,0.0035333052510395637,30
9.1,CornerVorticityAbsL2Loss,GNOT,BL,0.0015015835505134115,0.0012363278841350845,0.0009978385642170906,0.003447024582419543,30
9.200000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015026181266875938,0.001213522822171198,0.001006084552500397,0.0034996025497093775,30
9.3,CornerVorticityAbsL2Loss,GNOT,BL,0.0015052635494309167,0.001176791598341957,0.000978903757641092,0.003573257289826867,30
9.4,CornerVorticityAbsL2Loss,GNOT,BL,0.0015006119433868055,0.0011359900507275041,0.0010163284605368972,0.003590152610559014,30
9.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0014981566161926215,0.0011006409459465062,0.0010613786871545017,0.003557810257188974,30
9.600000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015037347300676629,0.0010764149824092103,0.001082988630514592,0.003623191523365676,30
9.700000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0014985180052462966,0.0010582329540076239,0.0010741326841525733,0.003666083759162575,30
9.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0014851348823867738,0.00103388473204371,0.001111619989387691,0.0036785673466511065,30
9.9,CornerVorticityAbsL2Loss,GNOT,BL,0.0014629154757130891,0.0010077869222362853,0.0010163039260078222,0.0036845046677626654,30
10.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0014252392730365196,0.0009826774528107637,0.0010141824022866786,0.003605462005361912,30
10.100000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0013809489270594593,0.0009745362444838563,0.0010347010684199631,0.003546107804868367,30
10.200000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0013736822167023397,0.0009993243796439732,0.0010272724903188646,0.0036349272937513852,30
10.3,CornerVorticityAbsL2Loss,GNOT,BL,0.0013960026912779237,0.0010298015078497405,0.0010333074606023729,0.0037174756755121016,30
10.4,CornerVorticityAbsL2Loss,GNOT,BL,0.0014148802651713292,0.001061403024457572,0.0010665234294719994,0.0038849771721288524,30
10.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0014165203193745887,0.0010702429158578218,0.0010572753963060677,0.003977917088195677,30
10.600000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0014007915606877456,0.0010561397746447446,0.001022451149765402,0.003887539659626778,30
10.700000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0013867264380678535,0.00102837516833395,0.0010696916724555194,0.0037007935694418808,30
10.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0013828929067434123,0.0010007753895786894,0.0011210216907784343,0.003493956720922139,30
10.9,CornerVorticityAbsL2Loss,GNOT,BL,0.001397014614000606,0.000994761200880995,0.0011069307220168412,0.003311157890129832,30
11.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0014204209214464451,0.0010337125851578354,0.0011367014958523214,0.0032656811294145874,30
11.100000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0014607480348786338,0.0010926203300848176,0.0011522507411427796,0.0033404536079615355,30
11.200000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015058960484263177,0.0011402931065242871,0.0011027368600480258,0.00354530174518004,30
11.3,CornerVorticityAbsL2Loss,GNOT,BL,0.0015344435921482121,0.0011705264810711305,0.0011078303214162588,0.0037385288625955567,30
11.4,CornerVorticityAbsL2Loss,GNOT,BL,0.0015432779104836906,0.0011299526408362123,0.0011737276217900217,0.0037260219454765303,30
11.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0015415615208136538,0.0010387742104044065,0.001163185283076018,0.00353053364669904,30
11.600000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.001538022824873527,0.0009571766565796028,0.0011511403718031943,0.003311174281407147,30
11.700000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015230306113759677,0.0009164787198698609,0.001207560591865331,0.0032608683104626834,30
11.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0015103267544570068,0.0009168604785478223,0.0012646735412999988,0.003307871671859175,30
11.9,CornerVorticityAbsL2Loss,GNOT,BL,0.001518852843825395,0.0009325086176992568,0.0013019772013649344,0.003340305353049188,30
12.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0015200697768401976,0.0009404821626060815,0.001238927012309432,0.003351140103768556,30
12.100000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015415091736940667,0.000973433388511509,0.0011948818573728204,0.0033599203452467914,30
12.200000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015821242423650498,0.001056247146941875,0.0011682683252729475,0.003473085397854447,30
12.3,CornerVorticityAbsL2Loss,GNOT,BL,0.0016405430544788639,0.0011651852437894882,0.0010968920541927218,0.003796381189022213,30
12.4,CornerVorticityAbsL2Loss,GNOT,BL,0.001690518194421505,0.0012601545701150605,0.0010363744804635644,0.0039765927358530444,30
12.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0017168035362071048,0.001341264282535458,0.0010143608087673783,0.004288133559748528,30
12.600000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.001744257352159669,0.0014186100686064853,0.0009853795054368675,0.004577536042779682,30
12.700000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0017668222814487915,0.0014585258001838042,0.0009556873701512814,0.004715379374101755,30
12.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0017671355550798278,0.0014529529864559566,0.0009765124996192753,0.004647059598937628,30
12.9,CornerVorticityAbsL2Loss,GNOT,BL,0.0017358438334971046,0.0014130792017999678,0.0010275104141328484,0.0043929696781560765,30
13.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0017262421887911236,0.0013892112542711655,0.0010961510706692934,0.004318740044254807,30
13.100000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.001738534978358075,0.0014011498891337469,0.001067475153831765,0.004515932733193036,30
13.200000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0017690963538674017,0.001459309227124622,0.0011199671134818345,0.005033100629225368,30
13.3,CornerVorticityAbsL2Loss,GNOT,BL,0.001789835652258868,0.0015292753442034575,0.0011570402421057224,0.005177875747904177,30
13.4,CornerVorticityAbsL2Loss,GNOT,BL,0.0017801020090701058,0.001533528414131374,0.0012084818445146084,0.005233381921425459,30
13.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0017345690663205459,0.0014504142479543232,0.0011977259418927133,0.005021319678053259,30
13.600000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0016734222842690845,0.0013357282006015872,0.0011716652661561966,0.004795972746796904,30
13.700000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0016153342420390496,0.0012483276944203424,0.0011810584692284465,0.004501879587769505,30
13.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0015609276830218731,0.0012057016026837623,0.001146304130088538,0.004162050376180557,30
13.9,CornerVorticityAbsL2Loss,GNOT,BL,0.00152545235469006,0.0011938439066239612,0.0011102985590696335,0.003973466414026912,30
14.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0015150323413157215,0.0012030153763138585,0.0011181117733940482,0.004114986106287683,30
14.100000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015105165667288626,0.0012232987408603367,0.001131043245550245,0.0043403966468758826,30
14.200000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.001493459360790439,0.001212270429583226,0.0011078020907007158,0.004192815651185807,30
14.3,CornerVorticityAbsL2Loss,GNOT,BL,0.001478745203348808,0.001147326976878478,0.0010302502196282148,0.003953552106395362,30
14.4,CornerVorticityAbsL2Loss,GNOT,BL,0.0014755019083774338,0.0010736089333914006,0.0009659986535552889,0.0037644734373316166,30
14.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0014957672460392739,0.0010495480231188657,0.0009738135559018701,0.003748082951642571,30
14.600000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015224708413976865,0.0010956654588644523,0.0010629250318743289,0.0039406697149388485,30
14.700000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015369299522717482,0.0011522640213726032,0.0011160405701957643,0.004068404156714676,30
14.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0015264315836247988,0.0011685692774385107,0.0010487872641533613,0.003963383089285342,30
14.9,CornerVorticityAbsL2Loss,GNOT,BL,0.0015126102730088557,0.0011518159264923575,0.0010191132896579802,0.0038236868917010717,30
15.0,CornerVorticityAbsL2Loss,GNOT,BL,0.001512495912417459,0.0011174338220314936,0.0009965617791749537,0.0037465333705767982,30
15.100000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0015399868551564091,0.001128726896509981,0.0010887145181186497,0.004056305845733729,30
15.200000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.001577207350055687,0.0011858786443723736,0.0011977293179370463,0.004081991617567835,30
15.3,CornerVorticityAbsL2Loss,GNOT,BL,0.001618826786094966,0.0012525406739907234,0.001227758068125695,0.004248726496007291,30
15.4,CornerVorticityAbsL2Loss,GNOT,BL,0.0016713138621222848,0.0013438438321206198,0.0011495056678541005,0.004594206274487076,30
15.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0017170683636019628,0.0014392963439220272,0.0010897036991082132,0.004972522682510316,30
15.600000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0017445193419310574,0.0014986600304140254,0.0010840088361874223,0.005094258324243127,30
15.700000000000001,CornerVorticityAbsL2Loss,GNOT,BL,0.0017625414388021455,0.0015210278807396688,0.0011366233229637146,0.004981334786862134,30
15.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0017580047288599113,0.0014988870242409206,0.0011497621890157461,0.004747003037482499,30
15.9,CornerVorticityAbsL2Loss,GNOT,BL,0.0017262484994716941,0.0014341365978638413,0.0011261977488175035,0.004608859098516404,30
16.0,CornerVorticityAbsL2Loss,GNOT,BL,0.001693009702527585,0.0013448084050295525,0.001089460332877934,0.004477555025368928,30
16.1,CornerVorticityAbsL2Loss,GNOT,BL,0.0016624884767225013,0.001254751950495487,0.0011170603684149683,0.0042788655962795,30
16.2,CornerVorticityAbsL2Loss,GNOT,BL,0.0016323180878922963,0.001194644934733543,0.0011576296528801322,0.004060154163744298,30
16.3,CornerVorticityAbsL2Loss,GNOT,BL,0.0016248248110059648,0.0011745620149403392,0.0010998267098329961,0.0038508774479851103,30
16.400000000000002,CornerVorticityAbsL2Loss,GNOT,BL,0.0016626235563308,0.0011835454491024842,0.001134368299972266,0.003774945228360592,30
16.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0017045685002813117,0.0012079750574526113,0.0012235636822879314,0.0037072259001433845,30
16.6,CornerVorticityAbsL2Loss,GNOT,BL,0.0017245139936373258,0.0012273430662809908,0.0012569781392812729,0.0038813443854451173,30
16.7,CornerVorticityAbsL2Loss,GNOT,BL,0.0017358186945784838,0.0012250546345129048,0.0012400285340845585,0.004068086843471973,30
16.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0017282969473550716,0.0011866254334638412,0.0012720349477604032,0.0039660866488702585,30
16.900000000000002,CornerVorticityAbsL2Loss,GNOT,BL,0.0016954718924049909,0.001129854517113904,0.0013141314848326147,0.0037108462071046232,30
17.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0016568090252500648,0.0010771875592314696,0.0013867225497961044,0.0036411261535249646,30
17.1,CornerVorticityAbsL2Loss,GNOT,BL,0.0016367656266083942,0.0010548316460732348,0.0013723759911954403,0.0036140442476607845,30
17.2,CornerVorticityAbsL2Loss,GNOT,BL,0.001641718135215342,0.0010693053749659595,0.0013218403328210115,0.0036490799742750803,30
17.3,CornerVorticityAbsL2Loss,GNOT,BL,0.0016530650008159378,0.0011035066274371732,0.0012943227775394917,0.0038301571388728905,30
17.400000000000002,CornerVorticityAbsL2Loss,GNOT,BL,0.0016505910064248989,0.0011370985903464048,0.0013143944670446217,0.0039927701232954855,30
17.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0016308603905296575,0.0011383221012397744,0.0012904134346172214,0.004121143417432904,30
17.6,CornerVorticityAbsL2Loss,GNOT,BL,0.0016099452225413794,0.0011330747373809863,0.0012464973842725158,0.004169476404786109,30
17.7,CornerVorticityAbsL2Loss,GNOT,BL,0.001587364767328836,0.0011147409657674225,0.001231168513186276,0.003941428801044822,30
17.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0015695831136933217,0.0011083682276514257,0.0011869075242429972,0.0038467625970952206,30
17.900000000000002,CornerVorticityAbsL2Loss,GNOT,BL,0.001560499174714399,0.0011345846633118329,0.0011733313440345228,0.00390156655339524,30
18.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0015668448798048,0.0011561094585714083,0.0011408644495531917,0.003884034755174069,30
18.1,CornerVorticityAbsL2Loss,GNOT,BL,0.0015647410871072983,0.001139791715556185,0.0010885258670896292,0.0037819586228579265,30
18.2,CornerVorticityAbsL2Loss,GNOT,BL,0.0015559819691892093,0.0011199262082476134,0.0011109510669484735,0.003659973805770276,30
18.3,CornerVorticityAbsL2Loss,GNOT,BL,0.0015529871268275504,0.001095103515187071,0.001137647544965148,0.003451762977056203,30
18.400000000000002,CornerVorticityAbsL2Loss,GNOT,BL,0.0015512791821189846,0.0010630900026608143,0.0011749416589736938,0.003432102152146398,30
18.5,CornerVorticityAbsL2Loss,GNOT,BL,0.001532333207433112,0.0010080443822349328,0.0012326707364991307,0.0034850294468924395,30
18.6,CornerVorticityAbsL2Loss,GNOT,BL,0.0015100127968859548,0.0009665649573667995,0.0012149500544182956,0.003392037609592079,30
18.7,CornerVorticityAbsL2Loss,GNOT,BL,0.0014958492412309474,0.0009672292853932206,0.001192304480355233,0.00320974801434204,30
18.8,CornerVorticityAbsL2Loss,GNOT,BL,0.0014925886314207067,0.0009773940168680752,0.0011606391635723412,0.0032850077375769604,30
18.900000000000002,CornerVorticityAbsL2Loss,GNOT,BL,0.0014994246089675774,0.000993645122722963,0.0011438332148827612,0.0033445128239691234,30
19.0,CornerVorticityAbsL2Loss,GNOT,BL,0.0015107673253320778,0.001012064190141577,0.0011205340269953012,0.0036282027722336335,30
19.1,CornerVorticityAbsL2Loss,GNOT,BL,0.0015431808433883512,0.0010712617395642486,0.0010709939524531364,0.003960156172979622,30
19.200000000000003,CornerVorticityAbsL2Loss,GNOT,BL,0.001592729368712753,0.0011504641926644945,0.001025399542413652,0.004083373525645582,30
19.3,CornerVorticityAbsL2Loss,GNOT,BL,0.0016263791641298062,0.0012199353759416872,0.0010576439672149718,0.004124196351040152,30
19.400000000000002,CornerVorticityAbsL2Loss,GNOT,BL,0.0016359563722896078,0.0012680566827149714,0.0010776818380691111,0.004119533230550584,30
19.5,CornerVorticityAbsL2Loss,GNOT,BL,0.0016168223693966866,0.0012484790510165118,0.0011005019769072533,0.003862964466679839,30
19.6,CornerVorticityAbsL2Loss,GNOT,BL,0.001600441299766923,0.0012123624358744377,0.0010659212712198496,0.0034950162866152815,30
19.700000000000003,CornerVorticityAbsL2Loss,GNOT,BL,0.001592344488017261,0.0011872604269848304,0.0011124461307190359,0.003420753660611808,30
