Method,time_rel,E_u_cl_abs_ensemble_rms_L2,E_v_cl_abs_ensemble_rms_L2,E_cl_abs_ensemble_rms_L2
FNO,8.200000000000001,0.001005854904348678,0.0010142669842495024,0.0010100609442990902
FNO,8.3,0.0010159876284106717,0.0010180291852649667,0.0010170084068378193
FNO,8.4,0.0010245375209309104,0.001018287889264188,0.0010214127050975491
FNO,8.5,0.0010275944928088687,0.0010189155504566499,0.0010232550216327592
FNO,8.6,0.0010270004909229706,0.0010264437536381362,0.0010267221222805534
FNO,8.700000000000001,0.001027987799300706,0.0010387300900692776,0.001033358944684992
FNO,8.8,0.0010296408479890365,0.0010497552857647243,0.0010396980668768803
FNO,8.9,0.0010357513732000576,0.0010532433944023978,0.0010444973838012277
FNO,9.0,0.001043335375316913,0.001056986194538164,0.0010501607849275384
FNO,9.1,0.0010471912863882476,0.0010547021835953273,0.0010509467349917876
FNO,9.200000000000001,0.0010521584097930182,0.001048543651481985,0.0010503510306375016
FNO,9.3,0.0010554499537869274,0.001046104884912198,0.0010507774193495626
FNO,9.4,0.0010614510237457657,0.0010431566551554585,0.001052303839450612
FNO,9.5,0.0010705508955578624,0.001038610183629151,0.0010545805395935069
FNO,9.600000000000001,0.0010858668369075595,0.0010374907944044722,0.0010616788156560157
FNO,9.700000000000001,0.0010995185186332107,0.0010315900471685989,0.0010655542829009048
FNO,9.8,0.001108051419819715,0.0010222400176376405,0.0010651457187286777
FNO,9.9,0.001119865351630865,0.001014284525723953,0.0010670749386774091
FNO,10.0,0.00113205722393366,0.0010087932152441689,0.0010704252195889144
FNO,10.100000000000001,0.0011419019511528501,0.0010054898873828935,0.0010736959192678718
FNO,10.200000000000001,0.0011538685120003965,0.0010030319053846843,0.0010784502086925404
FNO,10.3,0.0011595370140776281,0.0009999558581833632,0.0010797464361304958
FNO,10.4,0.0011607594432170617,0.0009992925894319886,0.001080026016324525
FNO,10.5,0.0011669552780305761,0.0009988844765787864,0.0010829198773046813
FNO,10.600000000000001,0.0011776394693632525,0.0009979841426021126,0.0010878118059826827
FNO,10.700000000000001,0.0011863378797951102,0.0010005797355807698,0.00109345880768794
FNO,10.8,0.0011913663569185725,0.0010089672686334828,0.0011001668127760275
FNO,10.9,0.0011933469876941702,0.0010185117195848374,0.0011059293536395038
FNO,11.0,0.001196465996936935,0.0010216498829133994,0.0011090579399251673
FNO,11.100000000000001,0.0011956429027214547,0.0010258267394290003,0.0011107348210752275
FNO,11.200000000000001,0.0011920170627963867,0.0010305220061957161,0.0011112695344960514
FNO,11.3,0.0011832602996302228,0.0010369640540448051,0.001110112176837514
FNO,11.4,0.0011707150029586287,0.001042739688101494,0.0011067273455300612
FNO,11.5,0.0011656774576335157,0.0010583874914932257,0.0011120324745633706
FNO,11.600000000000001,0.0011628076238684765,0.0010689951420388177,0.001115901382953647
FNO,11.700000000000001,0.0011619858951360939,0.0010659870994745148,0.0011139864973053043
FNO,11.8,0.0011622284966827363,0.001063681839580808,0.001112955168131772
FNO,11.9,0.0011619310924106474,0.001061216235142969,0.001111573663776808
FNO,12.0,0.0011581909842039173,0.0010637135859290225,0.00111095228506647
FNO,12.100000000000001,0.001152249655285971,0.0010702498532372542,0.0011112497542616127
FNO,12.200000000000001,0.0011293544267329382,0.0010789070440515233,0.0011041307353922307
FNO,12.3,0.001117187427319853,0.0010897187193104744,0.0011034530733151637
FNO,12.4,0.0011140680616098968,0.0010978372256071809,0.0011059526436085387
FNO,12.5,0.0011250559195540937,0.0011069836645792763,0.001116019792066685
FNO,12.600000000000001,0.0011365838935514187,0.0011096946134712216,0.00112313925351132
FNO,12.700000000000001,0.0011426513893079205,0.0011162134583900655,0.0011294324238489929
FNO,12.8,0.0011446990683217791,0.0011240010165284163,0.0011343500424250978
FNO,12.9,0.001153068212856101,0.001122909750599861,0.001137988981727981
FNO,13.0,0.0011611503868613057,0.0011147587316260807,0.001137954559243693
FNO,13.100000000000001,0.0011686832685884304,0.0011010401889937744,0.0011348617287911024
FNO,13.200000000000001,0.0011720656518132437,0.00109061182480747,0.0011313387383103568
FNO,13.3,0.0011671509835389036,0.0010889409862019429,0.0011280459848704233
FNO,13.4,0.0011663094904280258,0.0010893397534854695,0.0011278246219567477
FNO,13.5,0.001172555754486995,0.0010936462018410296,0.0011331009781640122
FNO,13.600000000000001,0.0011774118747657262,0.0010906662480136835,0.0011340390613897048
FNO,13.700000000000001,0.001183787149443587,0.0010869724764955156,0.0011353798129695512
FNO,13.8,0.0011924707258131302,0.0010914010169949147,0.0011419358714040225
FNO,13.9,0.0011951363285583588,0.0010958917115637483,0.0011455140200610536
FNO,14.0,0.0012005557214844582,0.001107093546438467,0.0011538246339614627
FNO,14.100000000000001,0.001198750595801913,0.0011099767220455682,0.0011543636589237405
FNO,14.200000000000001,0.0011945374368371928,0.0011036555974983445,0.0011490965171677687
FNO,14.3,0.0011914042227287778,0.0010956198961756297,0.0011435120594522038
